fit_mode,group,target,threshold,horizon,n,days,buy_share,mid_edge,entry_active_edge,roundtrip_edge,roundtrip_good_pct,positive_roundtrip_days,min_day_roundtrip_edge,min_day_mid_edge,signal_abs_resid_mean,resid_sigma,adf_t
leaveout_test_day_3,PEBBLES,PEBBLES_XS,3.0,500,271,1,0.4870848708487085,-2.6918819188191883,-5.022140221402214,-9.605166051660516,0.4797047970479705,0,-9.605166051660516,-2.6918819188191883,16.252451275642308,2.7993097603893795,-170.87927647447594
leaveout_test_day_4,GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,1.5,200,6037,1,1.0,3.7218817293357627,-2.9456683783336093,-9.610071227430844,0.4218982938545635,0,-9.610071227430844,3.7218817293357627,2429.875820043513,1208.7787324820017,-0.10234592088605682
leaveout_test_day_4,TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,2.5,1,2255,1,0.0,0.23481152993348114,-4.691130820399113,-9.615077605321508,0.1844789356984479,0,-9.615077605321508,0.23481152993348114,1495.3790577362388,505.8938885728104,-1.8477714180644713
leaveout_test_day_2,SNACKPACK,SNACKPACK_VANILLA,1.5,200,6361,1,0.0,7.31677409212388,-1.159408897972017,-9.627259864801132,0.4697374626631033,0,-9.627259864801132,7.31677409212388,172.97458096982834,80.45920310702503,-2.6857211500762044
leaveout_test_day_4,OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,2.0,20,4550,1,0.0,2.156703296703297,-3.737142857142857,-9.632967032967032,0.3868131868131868,0,-9.632967032967032,2.156703296703297,1401.3134513682319,594.0316793166498,-1.4351005270857051
leaveout_test_day_2,SLEEP_POD,SLEEP_POD_COTTON,2.0,10,4579,1,0.0,-0.23858921161825727,-4.936994977069229,-9.633762830312294,0.366892334570867,0,-9.633762830312294,-0.23858921161825727,1786.2428592521287,773.565573002864,-2.183979710153459
leaveout_test_day_3,PANEL,PANEL_2X4,3.0,1,346,1,0.0,0.546242774566474,-4.544797687861272,-9.635838150289016,0.1936416184971098,0,-9.635838150289016,0.546242774566474,1942.6746401514526,592.1423877569752,-2.813934718644107
leaveout_test_day_3,PANEL,PANEL_2X4,3.0,2,346,1,0.0,0.546242774566474,-4.544797687861272,-9.635838150289016,0.2745664739884393,0,-9.635838150289016,0.546242774566474,1942.6746401514526,592.1423877569752,-2.813934718644107
leaveout_test_day_2,SLEEP_POD,SLEEP_POD_LAMB_WOOL,1.5,2,3938,1,0.0,0.22993905535804976,-4.703148806500762,-9.63737938039614,0.25825292026409347,0,-9.63737938039614,0.22993905535804976,1188.9099654932036,470.11305446915753,-2.1702820931115565
leaveout_test_day_4,SLEEP_POD,SLEEP_POD_NYLON,2.0,5,3438,1,0.0,-0.28839441535776617,-4.963641652123328,-9.63932518906341,0.3368237347294939,0,-9.63932518906341,-0.28839441535776617,1303.104275007525,507.9133898146905,-1.2154764109644507
leaveout_test_day_4,SLEEP_POD,SLEEP_POD_POLYESTER,2.0,2,1386,1,0.0,1.2896825396825398,-4.177849927849928,-9.641414141414142,0.2792207792207792,0,-9.641414141414142,1.2896825396825398,1021.6287122042984,406.65682077718327,-3.168766135019142
pooled_all_days,PANEL,PANEL_1X4,1.5,10,4645,3,0.39052744886975244,-0.8764262648008612,-5.259418729817008,-9.643057050592034,0.3677072120559742,0,-12.190928725701944,-5.0,1184.1865782474163,567.8607955092639,-1.8935603172778241
leaveout_test_day_2,PEBBLES,PEBBLES_M,1.5,100,284,1,0.5598591549295775,-0.2482394366197183,-3.408450704225352,-9.644366197183098,0.4823943661971831,0,-9.644366197183098,-0.2482394366197183,16.383332119837448,2.798768383757966,-170.9165238526071
leaveout_test_day_2,PEBBLES,PEBBLES_M,2.0,100,284,1,0.5598591549295775,-0.2482394366197183,-3.408450704225352,-9.644366197183098,0.4823943661971831,0,-9.644366197183098,-0.2482394366197183,16.383332119837448,2.798768383757966,-170.9165238526071
leaveout_test_day_2,PEBBLES,PEBBLES_M,2.5,100,284,1,0.5598591549295775,-0.2482394366197183,-3.408450704225352,-9.644366197183098,0.4823943661971831,0,-9.644366197183098,-0.2482394366197183,16.383332119837448,2.798768383757966,-170.9165238526071
leaveout_test_day_2,PEBBLES,PEBBLES_M,3.0,100,284,1,0.5598591549295775,-0.2482394366197183,-3.408450704225352,-9.644366197183098,0.4823943661971831,0,-9.644366197183098,-0.2482394366197183,16.383332119837448,2.798768383757966,-170.9165238526071
pooled_all_days,UV_VISOR,UV_VISOR_AMBER,1.5,2,4158,3,0.4555074555074555,0.2887205387205387,-4.679533429533429,-9.645502645502646,0.17484367484367486,0,-11.190355329949238,0.0573044761436301,618.0455022085856,320.94381631186934,-4.125566912297265
leaveout_test_day_4,MICROCHIP,MICROCHIP_CIRCLE,2.5,10,3209,1,0.0,-0.4189778747273294,-5.031006544094733,-9.6469305079464,0.3854783421626675,0,-9.6469305079464,-0.4189778747273294,2122.2707343509123,725.1192195443205,-0.029326062440733658
pooled_all_days,TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,2.0,1,2417,2,0.0,0.19362846503930492,-4.727968556061233,-9.649151841125361,0.1853537443111295,0,-9.674239177025289,0.1710244320617231,1227.1520807751199,487.4353550534744,-1.7857016976517188
leaveout_test_day_3,PANEL,PANEL_2X4,1.5,2,3504,1,0.10473744292237443,0.3779965753424658,-4.6381278538812785,-9.650970319634704,0.2725456621004566,0,-9.650970319634704,0.3779965753424658,1327.9316096478813,592.1423877569752,-2.813934718644106
pooled_all_days,OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2.5,2,29,1,1.0,1.2413793103448276,-4.224137931034483,-9.655172413793103,0.27586206896551724,0,-9.655172413793103,1.2413793103448276,1138.6990859324044,442.0698430959132,-2.0639475606674376
pooled_all_days,SLEEP_POD,SLEEP_POD_POLYESTER,1.5,1,4235,3,0.45430932703659976,0.40708382526564346,-4.625619834710744,-9.655489964580873,0.19008264462809918,0,-10.26240458015267,0.24193548387096775,632.7934199793347,327.3066485115771,-4.054885592322778
leaveout_test_day_3,OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2.0,20,2585,1,0.0,3.699806576402321,-2.985880077369439,-9.663056092843327,0.397678916827853,0,-9.663056092843327,3.699806576402321,1164.8115509800325,505.13437054545386,-2.217235775811768
leaveout_test_day_3,TRANSLATOR,TRANSLATOR_VOID_BLUE,2.0,5,887,1,0.1871476888387824,0.28861330326944756,-4.689402480270575,-9.665163472378804,0.3461104847801578,0,-9.665163472378804,0.28861330326944756,865.6550182343443,336.5258223056131,-3.7485104327648724
pooled_all_days,OXYGEN_SHAKE,OXYGEN_SHAKE_MORNING_BREATH,2.5,5,524,1,0.8587786259541985,2.0782442748091605,-3.802480916030534,-9.669847328244275,0.29961832061068705,0,-9.669847328244275,2.0782442748091605,1267.4119082846555,462.44898707312217,-2.8353660509875125
leaveout_test_day_2,PANEL,PANEL_1X4,1.5,1,2702,1,0.0,-0.3408586232420429,-5.006476683937824,-9.672094744633604,0.1757957068837898,0,-9.672094744633604,-0.3408586232420429,1627.725385888688,626.8208040700209,-2.4618515335220317
pooled_all_days,UV_VISOR,UV_VISOR_AMBER,3.0,1,43,1,0.0,-0.5348837209302325,-5.093023255813954,-9.674418604651162,0.046511627906976744,0,-9.674418604651162,-0.5348837209302325,989.8746204330026,320.9438163118692,-4.125566912297267
leaveout_test_day_4,OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,3.0,2,431,1,0.0,4.409512761020881,-2.6334106728538282,-9.675174013921113,0.18329466357308585,0,-9.675174013921113,4.409512761020881,2158.455077999285,698.2598316737684,-0.4847289399992419
pooled_all_days,PANEL,PANEL_1X4,2.0,10,2786,2,0.4102656137832017,-0.9641062455132807,-5.323761665470208,-9.678391959798995,0.36755204594400576,0,-12.785891089108912,-3.347772277227723,1293.6370241727031,567.8607955092639,-1.8935603172778241
pooled_all_days,UV_VISOR,UV_VISOR_AMBER,2.0,1,1286,3,0.13297045101088648,0.08631415241057543,-4.79393468118196,-9.678849144634526,0.08553654743390357,0,-12.054054054054054,-0.19489685124864278,754.5670063840477,320.9438163118693,-4.125566912297265
leaveout_test_day_4,SLEEP_POD,SLEEP_POD_SUEDE,2.0,20,1251,1,1.0,0.5571542765787371,-4.559152677857714,-9.68025579536371,0.42206235011990406,0,-9.68025579536371,0.5571542765787371,1205.7467276594916,541.6021449361853,-2.6730847946764915
leaveout_test_day_3,PANEL,PANEL_1X4,3.0,5,1431,1,1.0,-1.952480782669462,-5.817260656883298,-9.681341719077569,0.29559748427672955,0,-9.681341719077569,-1.952480782669462,2705.177702953668,782.9877523435642,-1.9474491060740493
leaveout_test_day_4,SLEEP_POD,SLEEP_POD_POLYESTER,2.5,5,575,1,0.0,1.271304347826087,-4.20695652173913,-9.68695652173913,0.3617391304347826,0,-9.68695652173913,1.271304347826087,1216.925171771728,406.65682077718327,-3.168766135019141
leaveout_test_day_3,ROBOT,ROBOT_MOPPING,2.0,10,2273,1,0.0,-1.0943686757589088,-5.392432908051034,-9.691157061152662,0.39639243290805104,0,-9.691157061152662,-1.0943686757589088,1151.0201409629078,439.13033600426706,-3.016377007078677
leaveout_test_day_4,SNACKPACK,SNACKPACK_PISTACHIO,2.5,10,40,1,1.0,5.95,-1.7,-9.7,0.225,0,-9.7,5.95,237.68595219281792,92.66108986042761,-3.4669222826849064
leaveout_test_day_2,PANEL,PANEL_1X4,2.5,2,1332,1,0.0,-0.3186936936936937,-5.009384384384385,-9.70045045045045,0.24174174174174173,0,-9.70045045045045,-0.3186936936936937,1959.5680904497508,626.8208040700209,-2.4618515335220317
leaveout_test_day_3,SLEEP_POD,SLEEP_POD_SUEDE,1.5,10,5276,1,0.0,0.7895185746777862,-4.4576383623957545,-9.706406368460955,0.3978392721758908,0,-9.706406368460955,0.7895185746777862,980.814036354823,490.91027166317645,-2.6008987432710997
pooled_all_days,PANEL,PANEL_2X2,3.0,2,164,1,0.0,-0.2682926829268293,-4.9939024390243905,-9.707317073170731,0.2621951219512195,0,-9.707317073170731,-0.2682926829268293,1175.4722054468639,369.5424965371447,-3.0491665359799773
leaveout_test_day_3,PANEL,PANEL_4X4,1.5,50,3221,1,0.9913070475007761,-1.3539273517541137,-5.531511952809686,-9.707854703508227,0.45731139397702575,0,-9.707854703508227,-1.3539273517541137,937.2933181374566,410.24987940986915,-2.9488284100912696
leaveout_test_day_4,MICROCHIP,MICROCHIP_CIRCLE,1.5,10,4908,1,0.0,-0.6690097799511002,-5.191931540342298,-9.717400162999185,0.37632436837815814,0,-9.717400162999185,-0.6690097799511002,1850.6464082273687,725.1192195443205,-0.02932606244073366
leaveout_test_day_2,SLEEP_POD,SLEEP_POD_LAMB_WOOL,2.0,2,3112,1,0.0,0.19489074550128535,-4.763656812339332,-9.721401028277635,0.26188946015424164,0,-9.721401028277635,0.19489074550128535,1288.8729486531306,470.1130544691575,-2.170282093111557
leaveout_test_day_3,TRANSLATOR,TRANSLATOR_VOID_BLUE,1.5,1,1518,1,0.3359683794466403,0.11758893280632411,-4.805335968379446,-9.729249011857707,0.18247694334650857,0,-9.729249011857707,0.11758893280632411,740.5000302817018,336.525822305613,-3.748510432764872
leaveout_test_day_4,TRANSLATOR,TRANSLATOR_VOID_BLUE,1.5,2,3193,1,0.0,0.3504541183839649,-4.690886313811463,-9.731287190729722,0.25618540557469466,0,-9.731287190729722,0.3504541183839649,749.9354410957839,355.9089131611573,-3.468768415918497
leaveout_test_day_2,UV_VISOR,UV_VISOR_MAGENTA,2.5,2,232,1,1.0,2.9956896551724137,-3.3706896551724137,-9.732758620689655,0.22413793103448276,0,-9.732758620689655,2.9956896551724137,774.6068027969862,301.7391803789679,-3.506511947949056
leaveout_test_day_3,PANEL,PANEL_1X2,2.5,5,1458,1,1.0,0.45816186556927296,-4.6419753086419755,-9.74074074074074,0.2935528120713306,0,-9.74074074074074,0.45816186556927296,1696.062245830608,610.428626888286,-1.9038518320535007
leaveout_test_day_2,SLEEP_POD,SLEEP_POD_LAMB_WOOL,3.0,1,711,1,0.0,0.44585091420534456,-4.644866385372715,-9.741209563994374,0.19127988748241911,0,-9.741209563994374,0.44585091420534456,1596.247031153107,470.11305446915736,-2.170282093111556
leaveout_test_day_2,OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,2.5,5,2035,1,0.0,2.1375921375921374,-3.805159705159705,-9.750859950859951,0.27223587223587226,0,-9.750859950859951,2.1375921375921374,2239.8660856341526,632.7833560845629,-3.4210980199634236
leaveout_test_day_4,ROBOT,ROBOT_MOPPING,2.0,20,3460,1,1.0,-1.5622832369942197,-5.658092485549133,-9.752312138728323,0.4320809248554913,0,-9.752312138728323,-1.5622832369942197,1362.2268313190282,564.7446466880134,-2.383346028935331
leaveout_test_day_3,PANEL,PANEL_1X2,2.0,5,2885,1,1.0,0.5785095320623916,-4.587521663778163,-9.752859618717505,0.29116117850953205,0,-9.752859618717505,0.5785095320623916,1517.118480804405,610.428626888286,-1.9038518320535007
leaveout_test_day_2,SLEEP_POD,SLEEP_POD_LAMB_WOOL,1.5,1,3938,1,0.0,0.10906551549009649,-4.824022346368715,-9.757491112239716,0.18181818181818182,0,-9.757491112239716,0.10906551549009649,1188.9099654932036,470.11305446915753,-2.1702820931115565
leaveout_test_day_2,PANEL,PANEL_1X4,3.0,1,827,1,0.0,-0.40870616686819833,-5.088875453446191,-9.764207980652962,0.1777509068923821,0,-9.764207980652962,-0.40870616686819833,2124.396192496181,626.820804070021,-2.461851533522032
leaveout_test_day_2,SLEEP_POD,SLEEP_POD_LAMB_WOOL,2.5,1,2137,1,0.0,0.2243799719232569,-4.773046326626111,-9.767898923724848,0.18717828731867103,0,-9.767898923724848,0.2243799719232569,1393.131796851177,470.1130544691574,-2.1702820931115565
leaveout_test_day_4,PEBBLES,PEBBLES_XL,1.5,1,288,1,0.5277777777777778,4.173611111111111,-0.4895833333333333,-9.770833333333334,0.3888888888888889,0,-9.770833333333334,4.173611111111111,16.359716775798898,2.7986445832697986,-170.93411619939036
leaveout_test_day_4,PEBBLES,PEBBLES_XL,2.0,1,288,1,0.5277777777777778,4.173611111111111,-0.4895833333333333,-9.770833333333334,0.3888888888888889,0,-9.770833333333334,4.173611111111111,16.359716775798898,2.7986445832697986,-170.93411619939036
leaveout_test_day_4,PEBBLES,PEBBLES_XL,2.5,1,288,1,0.5277777777777778,4.173611111111111,-0.4895833333333333,-9.770833333333334,0.3888888888888889,0,-9.770833333333334,4.173611111111111,16.359716775798898,2.7986445832697986,-170.93411619939036
leaveout_test_day_4,PEBBLES,PEBBLES_XL,3.0,1,288,1,0.5277777777777778,4.173611111111111,-0.4895833333333333,-9.770833333333334,0.3888888888888889,0,-9.770833333333334,4.173611111111111,16.359716775798898,2.7986445832697986,-170.93411619939036
pooled_all_days,PANEL,PANEL_1X2,2.0,5,1638,3,0.518925518925519,1.7356532356532357,-4.0186202686202686,-9.775946275946277,0.31013431013431014,0,-10.437817258883248,0.541374474053296,1058.757401022918,487.36489594642893,-2.2558157984439973
leaveout_test_day_4,SLEEP_POD,SLEEP_POD_COTTON,2.0,5,2372,1,0.0,1.5822091062394603,-4.097175379426644,-9.780775716694773,0.35961214165261385,0,-9.780775716694773,1.5822091062394603,1103.1052255928378,459.90526622428297,-2.6076605357456017
leaveout_test_day_4,GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,2.0,20,4599,1,1.0,2.8862796260056536,-3.4483583387692978,-9.785388127853881,0.3968253968253968,0,-9.785388127853881,2.8862796260056536,1450.560600481224,600.7886857288894,-1.6217888508229998
pooled_all_days,SNACKPACK,SNACKPACK_CHOCOLATE,1.5,100,3919,3,0.3526409798417964,6.561878030109722,-1.6140597091094666,-9.787190609849452,0.4044399081398316,0,-20.34426229508197,-4.44184231069477,84.15908755352929,45.611767712211574,-5.234722228666656
leaveout_test_day_3,PANEL,PANEL_2X4,2.0,2,1894,1,0.0,0.3326293558606125,-4.727032734952481,-9.788278775079197,0.2719112988384372,0,-9.788278775079197,0.3326293558606125,1583.1842379352647,592.1423877569753,-2.813934718644107
pooled_all_days,UV_VISOR,UV_VISOR_AMBER,1.5,1,4160,3,0.45552884615384615,0.14471153846153847,-4.8236778846153845,-9.788942307692308,0.090625,0,-11.702154626109,0.00663716814159292,618.0319810572466,320.94381631186934,-4.125566912297266
leaveout_test_day_2,PANEL,PANEL_1X4,2.0,1,2178,1,0.0,-0.40725436179981633,-5.099403122130395,-9.78971533516988,0.17768595041322313,0,-9.78971533516988,-0.40725436179981633,1759.0486796086896,626.8208040700209,-2.4618515335220317
leaveout_test_day_4,TRANSLATOR,TRANSLATOR_VOID_BLUE,2.0,1,1806,1,0.0,0.3383167220376523,-4.7284053156146175,-9.792912513842746,0.18327796234772978,0,-9.792912513842746,0.3383167220376523,837.1426964055702,355.9089131611572,-3.4687684159184973
leaveout_test_day_3,PANEL,PANEL_2X4,2.5,1,1262,1,0.0,0.35340729001584786,-4.7218700475435815,-9.794770206022188,0.1949286846275753,0,-9.794770206022188,0.35340729001584786,1712.9925496471178,592.1423877569753,-2.813934718644107
leaveout_test_day_3,PANEL,PANEL_2X4,1.5,1,3504,1,0.10473744292237443,0.22588470319634704,-4.790239726027397,-9.804223744292237,0.1877853881278539,0,-9.804223744292237,0.22588470319634704,1327.9316096478813,592.1423877569752,-2.813934718644106
leaveout_test_day_4,SLEEP_POD,SLEEP_POD_SUEDE,2.0,5,1251,1,1.0,0.42366107114308554,-4.692645883293365,-9.805755395683454,0.3445243804956035,0,-9.805755395683454,0.42366107114308554,1205.7467276594916,541.6021449361853,-2.6730847946764915
leaveout_test_day_4,OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,2.5,20,2855,1,0.0,3.9029772329246937,-2.950262697022767,-9.807355516637479,0.3821366024518389,0,-9.807355516637479,3.9029772329246937,1947.6433005043525,698.2598316737684,-0.484728939999242
leaveout_test_day_4,MICROCHIP,MICROCHIP_CIRCLE,2.0,5,3618,1,0.0,-0.6159480375898286,-5.211857379767827,-9.808457711442786,0.32863460475400774,0,-9.808457711442786,-0.6159480375898286,2072.3233452511936,725.1192195443202,-0.029326062440733665
leaveout_test_day_3,SLEEP_POD,SLEEP_POD_POLYESTER,2.0,2,1217,1,0.25061626951520133,0.7867707477403451,-4.5094494658997535,-9.808545603944125,0.2645850451930978,0,-9.808545603944125,0.7867707477403451,790.1550533645947,335.03361142747247,-3.975046569676704
leaveout_test_day_2,GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,2.5,20,1472,1,1.0,2.2737771739130435,-3.7690217391304346,-9.820652173913043,0.4164402173913043,0,-9.820652173913043,2.2737771739130435,2307.9216344507468,880.8723980747089,-1.6788113134850848
pooled_all_days,SLEEP_POD,SLEEP_POD_COTTON,1.5,2,4646,3,0.5858803271631511,0.40755488592337497,-4.7099655617735685,-9.827378390012914,0.2615152819629789,0,-10.570748593682389,0.35980095196884465,736.245743806468,404.94185933066456,-3.379679513718764
leaveout_test_day_2,SLEEP_POD,SLEEP_POD_LAMB_WOOL,2.0,1,3112,1,0.0,0.08611825192802057,-4.872429305912596,-9.830012853470437,0.18316195372750643,0,-9.830012853470437,0.08611825192802057,1288.8729486531306,470.1130544691575,-2.170282093111557
pooled_all_days,OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,2.5,20,719,2,0.9874826147426982,2.8331015299026427,-3.489568845618915,-9.831710709318498,0.3949930458970793,0,-10.333333333333334,2.8112676056338026,1450.2022591315795,526.8443160873768,-3.657362691231611
leaveout_test_day_3,TRANSLATOR,TRANSLATOR_VOID_BLUE,2.0,2,887,1,0.1871476888387824,0.12119503945885006,-4.856820744081173,-9.836527621195039,0.24464487034949267,0,-9.836527621195039,0.12119503945885006,865.6550182343443,336.5258223056131,-3.7485104327648724
leaveout_test_day_2,SLEEP_POD,SLEEP_POD_COTTON,2.0,20,4579,1,0.0,-0.43983402489626555,-5.138239790347237,-9.838392662153309,0.3941908713692946,0,-9.838392662153309,-0.43983402489626555,1786.2428592521287,773.565573002864,-2.183979710153459
leaveout_test_day_3,PANEL,PANEL_1X2,1.5,50,6027,1,1.0,0.6634312261489962,-4.590592334494773,-9.847685415629666,0.3982080637132902,0,-9.847685415629666,0.6634312261489962,1298.9014954434754,610.4286268882861,-1.9038518320535012
pooled_all_days,SLEEP_POD,SLEEP_POD_COTTON,2.0,1,919,3,0.6039173014145811,0.4319912948857454,-4.713275299238303,-9.849836779107726,0.17845484221980412,0,-11.341666666666667,-0.08229166666666667,880.736870655605,404.9418593306645,-3.3796795137187634
leaveout_test_day_4,SLEEP_POD,SLEEP_POD_NYLON,1.5,20,4894,1,0.0,-0.6335308541070699,-5.247343686146301,-9.861667347772784,0.426644871270944,0,-9.861667347772784,-0.6335308541070699,1169.492388795182,507.91338981469056,-1.2154764109644505
leaveout_test_day_2,SLEEP_POD,SLEEP_POD_COTTON,1.5,5,7052,1,0.0,-0.463840045377198,-5.168108338060125,-9.871809415768576,0.32614861032331255,0,-9.871809415768576,-0.463840045377198,1658.838240501669,773.5655730028642,-2.183979710153459
pooled_all_days,MICROCHIP,MICROCHIP_SQUARE,1.5,5,3882,3,0.3815043791859866,2.0361926841834106,-3.917568263781556,-9.871973209685729,0.4121586810922205,0,-14.21019509125236,-1.0500314663310257,1344.971589027646,723.1926873838728,-3.447406433351908
leaveout_test_day_4,OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2.0,20,4062,1,1.0,1.5125553914327918,-4.180083702609552,-9.872230428360414,0.38872476612506157,0,-9.872230428360414,1.5125553914327918,1467.7160360302692,569.9305248507408,-1.6066722162356681
leaveout_test_day_4,SLEEP_POD,SLEEP_POD_NYLON,2.0,10,3433,1,0.0,-0.5302942033207108,-5.2056510340809785,-9.881444800466065,0.3938246431692397,0,-9.881444800466065,-0.5302942033207108,1302.9644134314165,507.9133898146904,-1.2154764109644507
pooled_all_days,OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2.0,5,854,2,0.8653395784543325,1.5579625292740047,-4.162763466042154,-9.88407494145199,0.3079625292740047,0,-10.308525033829499,0.7916102841677943,955.9590208701906,442.0698430959132,-2.063947560667437
leaveout_test_day_3,UV_VISOR,UV_VISOR_AMBER,2.5,1,1060,1,1.0,-0.17971698113207546,-5.033490566037736,-9.885849056603774,0.0820754716981132,0,-9.885849056603774,-0.17971698113207546,1086.1211902140071,397.7145942164324,-3.6718034540133138
leaveout_test_day_3,TRANSLATOR,TRANSLATOR_VOID_BLUE,2.0,1,887,1,0.1871476888387824,0.07158962795941376,-4.906426155580609,-9.887260428410372,0.17700112739571588,0,-9.887260428410372,0.07158962795941376,865.6550182343443,336.5258223056131,-3.7485104327648724
leaveout_test_day_4,SLEEP_POD,SLEEP_POD_POLYESTER,1.5,2,4294,1,0.0,1.0196786213320912,-4.435607824871914,-9.888448998602701,0.2724732184443409,0,-9.888448998602701,1.0196786213320912,811.6168724672851,406.6568207771833,-3.168766135019141
leaveout_test_day_3,GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,2.5,20,762,1,0.0,4.184383202099737,-2.851706036745407,-9.891076115485564,0.37401574803149606,0,-9.891076115485564,4.184383202099737,939.0120918984552,325.59112238463297,-2.8029009435385928
leaveout_test_day_4,OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,2.5,10,1177,1,0.0,1.8844519966015294,-4.00339847068819,-9.89124893797791,0.324553950722175,0,-9.89124893797791,1.8844519966015294,1609.8450747499671,594.0316793166497,-1.4351005270857053
pooled_all_days,PANEL,PANEL_1X2,1.5,5,4690,3,0.5257995735607676,1.5984008528784648,-4.147228144989339,-9.893390191897655,0.3076759061833689,0,-10.11737400530504,0.24132138857782756,915.5551528425545,487.36489594642904,-2.2558157984439977
leaveout_test_day_3,SLEEP_POD,SLEEP_POD_SUEDE,2.5,2,568,1,0.0,0.8415492957746479,-4.534330985915493,-9.901408450704226,0.2676056338028169,0,-9.901408450704226,0.8415492957746479,1289.4805753855692,490.9102716631765,-2.6008987432711
pooled_all_days,OXYGEN_SHAKE,OXYGEN_SHAKE_MORNING_BREATH,2.0,20,1989,1,0.6390145801910507,2.4969834087481146,-3.707642031171443,-9.905982905982906,0.3886375062845651,0,-9.905982905982906,2.4969834087481146,1097.7515859438556,462.4489870731222,-2.835366050987512
leaveout_test_day_3,UV_VISOR,UV_VISOR_AMBER,2.0,1,2655,1,1.0,-0.04067796610169491,-4.971939736346516,-9.906591337099812,0.08436911487758945,0,-9.906591337099812,-0.04067796610169491,960.4034159742099,397.7145942164322,-3.671803454013314
pooled_all_days,PANEL,PANEL_2X4,3.0,1,203,1,0.0,0.3399014778325123,-4.785714285714286,-9.911330049261084,0.15270935960591134,0,-9.911330049261084,0.3399014778325123,1315.6171467533795,407.64532302307913,-3.095911238573535
leaveout_test_day_4,SLEEP_POD,SLEEP_POD_SUEDE,1.5,20,3892,1,1.0,0.3846351490236382,-4.763746145940391,-9.914182939362796,0.42060637204522094,0,-9.914182939362796,0.3846351490236382,1030.9643629689433,541.6021449361851,-2.673084794676491
leaveout_test_day_3,SNACKPACK,SNACKPACK_STRAWBERRY,2.5,10,486,1,0.0,8.084362139917696,-0.9238683127572016,-9.921810699588477,0.31275720164609055,0,-9.921810699588477,8.084362139917696,461.7829600606331,177.9730740378408,-4.344629188126909
leaveout_test_day_4,SNACKPACK,SNACKPACK_VANILLA,1.5,50,3640,1,0.9815934065934065,7.176923076923077,-1.3729395604395604,-9.925,0.4431318681318681,0,-9.925,7.176923076923077,113.18656145511584,53.77823490752349,-4.808926424997005
leaveout_test_day_3,PANEL,PANEL_2X4,2.0,1,1894,1,0.0,0.18743400211193242,-4.872228088701162,-9.931890179514255,0.18690601900739176,0,-9.931890179514255,0.18743400211193242,1583.1842379352647,592.1423877569753,-2.813934718644107
leaveout_test_day_4,TRANSLATOR,TRANSLATOR_VOID_BLUE,1.5,1,3193,1,0.0,0.14891951143125587,-4.892420920764172,-9.933604760413404,0.1825869088631381,0,-9.933604760413404,0.14891951143125587,749.9354410957839,355.9089131611573,-3.468768415918497
leaveout_test_day_3,OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,1.5,20,4677,1,1.0,1.7183023305537737,-4.112999786187727,-9.943767372247168,0.3825101560829592,0,-9.943767372247168,1.7183023305537737,965.8774482256026,479.3723628743382,-2.966066523609801
leaveout_test_day_3,UV_VISOR,UV_VISOR_AMBER,2.0,2,2655,1,1.0,-0.08342749529190208,-5.014689265536723,-9.94915254237288,0.15894538606403014,0,-9.94915254237288,-0.08342749529190208,960.4034159742099,397.7145942164322,-3.671803454013314
leaveout_test_day_4,PANEL,PANEL_4X4,1.5,20,5191,1,0.973222885763822,-1.4136967828934695,-5.684068580235023,-9.954536698131381,0.3866307069928723,0,-9.954536698131381,-1.4136967828934695,1215.6708710172625,533.0704227775924,-1.0918361571505417
leaveout_test_day_2,GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,2.0,5,1556,1,1.0,3.242287917737789,-3.359254498714653,-9.9633676092545,0.3226221079691517,0,-9.9633676092545,3.242287917737789,1522.3061679413083,492.036171716586,-3.423081239082946
leaveout_test_day_3,TRANSLATOR,TRANSLATOR_VOID_BLUE,2.5,2,459,1,0.034858387799564274,0.1644880174291939,-4.903050108932462,-9.965141612200435,0.24836601307189543,0,-9.965141612200435,0.1644880174291939,975.0151658093604,336.5258223056131,-3.7485104327648724
leaveout_test_day_2,PANEL,PANEL_1X4,1.5,2,2701,1,0.0,-0.6345797852647168,-5.300074046649389,-9.965938541281007,0.24028137726767865,0,-9.965938541281007,-0.6345797852647168,1627.9256871936327,626.8208040700209,-2.461851533522032
