day,sym,px_vs_fair,qty,h,mo
2,VEV_5500,2.673809926367575,3,10,0.0
2,VEV_5500,2.673809926367575,3,50,0.0
2,VEV_5500,2.673809926367575,3,200,0.0
2,VEV_6000,-0.00018112487981204652,3,10,0.5
2,VEV_6000,-0.00018112487981204652,3,50,0.5
2,VEV_6000,-0.00018112487981204652,3,200,0.5
2,VEV_6500,-2.1511175448508985e-12,3,10,0.5
2,VEV_6500,-2.1511175448508985e-12,3,50,0.5
2,VEV_6500,-2.1511175448508985e-12,3,200,0.5
2,VEV_5400,0.366610824680329,5,10,0.0
2,VEV_5400,0.366610824680329,5,50,0.0
2,VEV_5400,0.366610824680329,5,200,0.0
2,VEV_5500,1.673832249148898,5,10,0.5
2,VEV_5500,1.673832249148898,5,50,0.5
2,VEV_5500,1.673832249148898,5,200,0.5
2,VEV_6000,-0.00018112325864149586,5,10,0.5
2,VEV_6000,-0.00018112325864149586,5,50,0.5
2,VEV_6000,-0.00018112325864149586,5,200,0.5
2,VEV_6500,-2.1493970297990212e-12,5,10,0.5
2,VEV_6500,-2.1493970297990212e-12,5,50,0.5
2,VEV_6500,-2.1493970297990212e-12,5,200,0.5
2,VEV_5400,0.3664827929997898,2,10,0.5
2,VEV_5400,0.3664827929997898,2,50,0.5
2,VEV_5400,0.3664827929997898,2,200,0.5
2,VEV_5500,1.6737843285031495,2,10,1.0
2,VEV_5500,1.6737843285031495,2,50,1.0
2,VEV_5500,1.6737843285031495,2,200,1.0
2,VEV_6000,-0.00018112672280658562,2,10,0.5
2,VEV_6000,-0.00018112672280658562,2,50,0.5
2,VEV_6000,-0.00018112672280658562,2,200,0.5
2,VEV_6500,-2.1530562208320917e-12,2,10,0.5
2,VEV_6500,-2.1530562208320917e-12,2,50,0.5
2,VEV_6500,-2.1530562208320917e-12,2,200,0.5
2,VEV_5400,0.36644041818443895,2,10,0.0
2,VEV_5400,0.36644041818443895,2,50,0.0
2,VEV_5400,0.36644041818443895,2,200,0.0
2,VEV_5500,1.6737684605840286,2,10,0.5
2,VEV_5500,1.6737684605840286,2,50,0.5
2,VEV_5500,1.6737684605840286,2,200,0.5
2,VEV_6000,-0.00018112787293681452,2,10,0.5
2,VEV_6000,-0.00018112787293681452,2,50,0.5
2,VEV_6000,-0.00018112787293681452,2,200,0.5
2,VEV_6500,-2.1542744465511133e-12,2,10,0.5
2,VEV_6500,-2.1542744465511133e-12,2,50,0.5
2,VEV_6500,-2.1542744465511133e-12,2,200,0.5
2,VEV_5300,6.2655928832485515,2,10,1.0
2,VEV_5300,6.2655928832485515,2,50,1.0
2,VEV_5300,6.2655928832485515,2,200,2.0
2,VEV_5400,-0.6334309235615905,2,10,1.0
2,VEV_5400,-0.6334309235615905,2,50,1.0
2,VEV_5400,-0.6334309235615905,2,200,1.0
2,VEV_5500,1.6738166471371514,2,10,0.5
2,VEV_5500,1.6738166471371514,2,50,0.5
2,VEV_5500,1.6738166471371514,2,200,0.5
2,VEV_6000,-0.00018112437678999413,2,10,0.5
2,VEV_6000,-0.00018112437678999413,2,50,0.5
2,VEV_6000,-0.00018112437678999413,2,200,0.5
2,VEV_6500,-2.1505677044629513e-12,2,10,0.5
2,VEV_6500,-2.1505677044629513e-12,2,50,0.5
2,VEV_6500,-2.1505677044629513e-12,2,200,0.5
2,VEV_5400,-1.633269570869718,2,10,1.0
2,VEV_5400,-1.633269570869718,2,50,1.0
2,VEV_5400,-1.633269570869718,2,200,1.0
2,VEV_5500,1.6738770883386067,2,10,0.5
2,VEV_5500,1.6738770883386067,2,50,0.5
2,VEV_5500,1.6738770883386067,2,200,0.5
2,VEV_6000,-0.00018111998761715774,2,10,0.5
2,VEV_6000,-0.00018111998761715774,2,50,0.5
2,VEV_6000,-0.00018111998761715774,2,200,0.5
2,VEV_6500,-2.2152987095955505e-12,2,10,0.5
2,VEV_6500,-2.2152987095955505e-12,2,50,0.5
2,VEV_6500,-2.2152987095955505e-12,2,200,0.5
2,VEV_5400,-0.6338754430700924,3,10,1.0
2,VEV_5400,-0.6338754430700924,3,50,1.0
2,VEV_5400,-0.6338754430700924,3,200,0.5
2,VEV_5500,1.6736502812697367,3,10,0.5
2,VEV_5500,1.6736502812697367,3,50,0.5
2,VEV_5500,1.6736502812697367,3,200,0.5
2,VEV_6000,-0.00018113639824647327,3,10,0.5
2,VEV_6000,-0.00018113639824647327,3,50,0.5
2,VEV_6000,-0.00018113639824647327,3,200,0.5
2,VEV_6500,-2.1632606908602817e-12,3,10,0.5
2,VEV_6500,-2.1632606908602817e-12,3,50,0.5
2,VEV_6500,-2.1632606908602817e-12,3,200,0.5
2,VEV_5400,-0.633888169959949,3,10,0.5
2,VEV_5400,-0.633888169959949,3,50,0.5
2,VEV_5400,-0.633888169959949,3,200,0.5
2,VEV_5500,1.6736455193097726,3,10,0.5
2,VEV_5500,1.6736455193097726,3,50,0.5
2,VEV_5500,1.6736455193097726,3,200,0.5
2,VEV_6000,-0.00018113674185227854,3,10,0.5
2,VEV_6000,-0.00018113674185227854,3,50,0.5
2,VEV_6000,-0.00018113674185227854,3,200,0.5
2,VEV_6500,-2.16362295977948e-12,3,10,0.5
2,VEV_6500,-2.16362295977948e-12,3,50,0.5
2,VEV_6500,-2.16362295977948e-12,3,200,0.5
2,VEV_5300,6.264662827821397,5,10,0.5
2,VEV_5300,6.264662827821397,5,50,0.5
2,VEV_5300,6.264662827821397,5,200,0.0
2,VEV_5400,-0.6338874829602794,5,10,0.5
2,VEV_5400,-0.6338874829602794,5,50,0.5
2,VEV_5400,-0.6338874829602794,5,200,0.0
2,VEV_5500,1.673645794963047,5,10,0.5
2,VEV_5500,1.673645794963047,5,50,0.5
2,VEV_5500,1.673645794963047,5,200,0.5
2,VEV_6000,-0.0001811367143807075,5,10,0.5
2,VEV_6000,-0.0001811367143807075,5,50,0.5
2,VEV_6000,-0.0001811367143807075,5,200,0.5
2,VEV_6500,-2.1635858347750777e-12,5,10,0.5
2,VEV_6500,-2.1635858347750777e-12,5,50,0.5
2,VEV_6500,-2.1635858347750777e-12,5,200,0.5
2,VEV_5300,4.265084666649045,4,10,0.5
2,VEV_5300,4.265084666649045,4,50,0.5
2,VEV_5300,4.265084666649045,4,200,0.0
2,VEV_5400,-1.63368025199631,4,10,0.5
2,VEV_5400,-1.63368025199631,4,50,0.5
2,VEV_5400,-1.63368025199631,4,200,0.5
2,VEV_5500,1.673723407178393,4,10,0.5
2,VEV_5500,1.673723407178393,4,50,0.5
2,VEV_5500,1.673723407178393,4,200,0.5
2,VEV_6000,-0.00018113108419521955,4,10,0.5
2,VEV_6000,-0.00018113108419521955,4,50,0.5
2,VEV_6000,-0.00018113108419521955,4,200,0.5
2,VEV_6500,-2.1576175279816654e-12,4,10,0.5
2,VEV_6500,-2.1576175279816654e-12,4,50,0.5
2,VEV_6500,-2.1576175279816654e-12,4,200,0.5
2,VEV_5400,-1.633981562489641,4,10,0.5
2,VEV_5400,-1.633981562489641,4,50,0.5
2,VEV_5400,-1.633981562489641,4,200,1.0
2,VEV_5500,1.6736107166168495,4,10,0.0
2,VEV_5500,1.6736107166168495,4,50,0.0
2,VEV_5500,1.6736107166168495,4,200,0.5
2,VEV_6000,-0.00018113919539758123,4,10,0.5
2,VEV_6000,-0.00018113919539758123,4,50,0.5
2,VEV_6000,-0.00018113919539758123,4,200,0.5
2,VEV_6500,-2.1661476673779352e-12,4,10,0.5
2,VEV_6500,-2.1661476673779352e-12,4,50,0.5
2,VEV_6500,-2.1661476673779352e-12,4,200,0.5
2,VEV_5400,-2.6336808307010884,4,10,1.0
2,VEV_5400,-2.6336808307010884,4,50,1.0
2,VEV_5400,-2.6336808307010884,4,200,1.0
2,VEV_5500,0.6737234057625443,4,10,0.5
2,VEV_5500,0.6737234057625443,4,50,0.5
2,VEV_5500,0.6737234057625443,4,200,0.5
2,VEV_6000,-0.0001811309966712289,4,10,0.5
2,VEV_6000,-0.0001811309966712289,4,50,0.5
2,VEV_6000,-0.0001811309966712289,4,200,0.5
2,VEV_6500,-2.1574308291027202e-12,4,10,0.5
2,VEV_6500,-2.1574308291027202e-12,4,50,0.5
2,VEV_6500,-2.1574308291027202e-12,4,200,0.5
2,VEV_5300,1.2653189436241803,4,10,0.0
2,VEV_5300,1.2653189436241803,4,50,0.0
2,VEV_5300,1.2653189436241803,4,200,0.0
2,VEV_5400,-2.633564565802388,4,10,0.0
2,VEV_5400,-2.633564565802388,4,50,0.0
2,VEV_5400,-2.633564565802388,4,200,0.0
2,VEV_5500,0.6737669798512371,4,10,0.5
2,VEV_5500,0.6737669798512371,4,50,0.5
2,VEV_5500,0.6737669798512371,4,200,0.5
2,VEV_6000,-0.00018112782327728803,4,10,0.5
2,VEV_6000,-0.00018112782327728803,4,50,0.5
2,VEV_6000,-0.00018112782327728803,4,200,0.5
2,VEV_6500,-2.154053546861453e-12,4,10,0.5
2,VEV_6500,-2.154053546861453e-12,4,50,0.5
2,VEV_6500,-2.154053546861453e-12,4,200,0.5
2,VEV_5300,1.2651175141920916,2,10,0.0
2,VEV_5300,1.2651175141920916,2,50,0.0
2,VEV_5300,1.2651175141920916,2,200,0.0
2,VEV_5400,-2.633663266756848,2,10,0.0
2,VEV_5400,-2.633663266756848,2,50,0.0
2,VEV_5400,-2.633663266756848,2,200,0.0
2,VEV_5500,0.673730118463773,2,10,0.5
2,VEV_5500,0.673730118463773,2,50,0.5
2,VEV_5500,0.673730118463773,2,200,0.0
2,VEV_6000,-0.00018113045491149893,2,10,0.5
2,VEV_6000,-0.00018113045491149893,2,50,0.5
2,VEV_6000,-0.00018113045491149893,2,200,0.5
2,VEV_6500,-2.1567978129338496e-12,2,10,0.5
2,VEV_6500,-2.1567978129338496e-12,2,50,0.5
2,VEV_6500,-2.1567978129338496e-12,2,200,0.5
2,VEV_5300,1.265095468349692,5,10,1.5
2,VEV_5300,1.265095468349692,5,50,1.5
2,VEV_5300,1.265095468349692,5,200,1.0
2,VEV_5500,0.6737261804883232,5,10,0.5
2,VEV_5500,0.6737261804883232,5,50,0.5
2,VEV_5500,0.6737261804883232,5,200,0.5
2,VEV_6000,-0.0001811307153504237,5,10,0.5
2,VEV_6000,-0.0001811307153504237,5,50,0.5
2,VEV_6000,-0.0001811307153504237,5,200,0.5
2,VEV_6500,-2.1570469269819015e-12,5,10,0.5
2,VEV_6500,-2.1570469269819015e-12,5,50,0.5
2,VEV_6500,-2.1570469269819015e-12,5,200,0.5
2,VEV_5300,-0.7342283164883199,4,10,1.0
2,VEV_5300,-0.7342283164883199,4,50,1.0
2,VEV_5300,-0.7342283164883199,4,200,1.0
2,VEV_5400,-3.6333416521759503,4,10,0.5
2,VEV_5400,-3.6333416521759503,4,50,0.5
2,VEV_5400,-3.6333416521759503,4,200,0.5
2,VEV_5500,-0.32614932731905455,4,10,0.5
2,VEV_5500,-0.32614932731905455,4,50,0.5
2,VEV_5500,-0.32614932731905455,4,200,0.5
2,VEV_6000,-0.00018112166764644357,4,10,0.5
2,VEV_6000,-0.00018112166764644357,4,50,0.5
2,VEV_6000,-0.00018112166764644357,4,200,0.5
2,VEV_6500,-2.2168266472295993e-12,4,10,0.5
2,VEV_6500,-2.2168266472295993e-12,4,50,0.5
2,VEV_6500,-2.2168266472295993e-12,4,200,0.5
2,VEV_5500,-0.3258903280281018,4,10,0.5
2,VEV_5500,-0.3258903280281018,4,50,0.5
2,VEV_5500,-0.3258903280281018,4,200,0.5
2,VEV_6000,-0.0001811028242439676,4,10,0.5
2,VEV_6000,-0.0001811028242439676,4,50,0.5
2,VEV_6000,-0.0001811028242439676,4,200,0.5
2,VEV_6500,-2.196792777296257e-12,4,10,0.5
2,VEV_6500,-2.196792777296257e-12,4,50,0.5
2,VEV_6500,-2.196792777296257e-12,4,200,0.5
2,VEV_5400,-4.63302439120627,5,10,0.5
2,VEV_5400,-4.63302439120627,5,50,0.5
2,VEV_5400,-4.63302439120627,5,200,0.5
2,VEV_5500,-0.3260303078422382,5,10,0.5
2,VEV_5500,-0.3260303078422382,5,50,0.5
2,VEV_5500,-0.3260303078422382,5,200,0.5
2,VEV_6000,-0.00018111295279607054,5,10,0.5
2,VEV_6000,-0.00018111295279607054,5,50,0.5
2,VEV_6000,-0.00018111295279607054,5,200,0.5
2,VEV_6500,-2.2075017930854004e-12,5,10,0.5
2,VEV_6500,-2.2075017930854004e-12,5,50,0.5
2,VEV_6500,-2.2075017930854004e-12,5,200,0.5
2,VEV_5300,-7.729842266865759,2,10,1.0
2,VEV_5300,-7.729842266865759,2,50,1.0
2,VEV_5300,-7.729842266865759,2,200,1.0
2,VEV_5400,-6.631185848650006,2,10,0.5
2,VEV_5400,-6.631185848650006,2,50,0.5
2,VEV_5400,-6.631185848650006,2,200,0.5
2,VEV_5500,-1.3253414694314891,2,10,0.5
2,VEV_5500,-1.3253414694314891,2,50,0.5
2,VEV_5500,-1.3253414694314891,2,200,0.5
2,VEV_6000,-0.00018106287429394633,2,10,0.5
2,VEV_6000,-0.00018106287429394633,2,50,0.5
2,VEV_6000,-0.00018106287429394633,2,200,0.5
2,VEV_6500,-2.1542994300139455e-12,2,10,0.5
2,VEV_6500,-2.1542994300139455e-12,2,50,0.5
2,VEV_6500,-2.1542994300139455e-12,2,200,0.5
2,VEV_5300,-7.729926039317988,3,10,1.0
2,VEV_5300,-7.729926039317988,3,50,1.0
2,VEV_5300,-7.729926039317988,3,200,1.0
2,VEV_5400,-6.631226903413705,3,10,0.5
2,VEV_5400,-6.631226903413705,3,50,0.5
2,VEV_5400,-6.631226903413705,3,200,0.5
2,VEV_5500,-1.3253568044629347,3,10,0.5
2,VEV_5500,-1.3253568044629347,3,50,0.5
2,VEV_5500,-1.3253568044629347,3,200,0.5
2,VEV_6000,-0.00018106397007387363,3,10,0.5
2,VEV_6000,-0.00018106397007387363,3,50,0.5
2,VEV_6000,-0.00018106397007387363,3,200,0.5
2,VEV_6500,-2.155443293109959e-12,3,10,0.5
2,VEV_6500,-2.155443293109959e-12,3,50,0.5
2,VEV_6500,-2.155443293109959e-12,3,200,0.5
2,VEV_5400,-7.63033519840851,2,10,0.5
2,VEV_5400,-7.63033519840851,2,50,0.5
2,VEV_5400,-7.63033519840851,2,200,0.5
2,VEV_5500,-1.3250226110159886,2,10,0.5
2,VEV_5500,-1.3250226110159886,2,50,0.5
2,VEV_5500,-1.3250226110159886,2,200,0.5
2,VEV_6000,-0.0001810396326141178,2,10,0.5
2,VEV_6000,-0.0001810396326141178,2,50,0.5
2,VEV_6000,-0.0001810396326141178,2,200,0.5
2,VEV_6500,-2.129542963094663e-12,2,10,0.5
2,VEV_6500,-2.129542963094663e-12,2,50,0.5
2,VEV_6500,-2.129542963094663e-12,2,200,0.5
2,VEV_5400,-8.629113262445518,5,10,0.5
2,VEV_5400,-8.629113262445518,5,50,0.5
2,VEV_5400,-8.629113262445518,5,200,0.5
2,VEV_5500,-2.3245645107436808,5,10,0.5
2,VEV_5500,-2.3245645107436808,5,50,0.5
2,VEV_5500,-2.3245645107436808,5,200,0.5
2,VEV_6000,-0.00018100621368486586,5,10,0.5
2,VEV_6000,-0.00018100621368486586,5,50,0.5
2,VEV_6000,-0.00018100621368486586,5,200,0.5
2,VEV_6500,-2.1633058133130947e-12,5,10,0.5
2,VEV_6500,-2.1633058133130947e-12,5,50,0.5
2,VEV_6500,-2.1633058133130947e-12,5,200,0.5
2,VEV_5200,-19.719680241524003,3,10,1.0
2,VEV_5200,-19.719680241524003,3,50,1.0
2,VEV_5200,-19.719680241524003,3,200,0.5
2,VEV_5300,-11.724533521138582,3,10,1.0
2,VEV_5300,-11.724533521138582,3,50,1.0
2,VEV_5300,-11.724533521138582,3,200,0.5
2,VEV_5400,-8.628575584828148,3,10,0.5
2,VEV_5400,-8.628575584828148,3,50,0.5
2,VEV_5400,-8.628575584828148,3,200,0.5
2,VEV_5500,-2.324362920466914,3,10,0.5
2,VEV_5500,-2.324362920466914,3,50,0.5
2,VEV_5500,-2.324362920466914,3,200,0.5
2,VEV_6000,-0.00018099150073399217,3,10,0.5
2,VEV_6000,-0.00018099150073399217,3,50,0.5
2,VEV_6000,-0.00018099150073399217,3,200,0.5
2,VEV_6500,-2.147613690182493e-12,3,10,0.5
2,VEV_6500,-2.147613690182493e-12,3,50,0.5
2,VEV_6500,-2.147613690182493e-12,3,200,0.5
2,VEV_5400,-8.628886172529075,4,10,0.5
2,VEV_5400,-8.628886172529075,4,50,0.5
2,VEV_5400,-8.628886172529075,4,200,0.5
2,VEV_5500,-2.3244791925373356,4,10,0.5
2,VEV_5500,-2.3244791925373356,4,50,0.5
2,VEV_5500,-2.3244791925373356,4,200,0.5
2,VEV_6000,-0.0001809999152935977,4,10,0.5
2,VEV_6000,-0.0001809999152935977,4,50,0.5
2,VEV_6000,-0.0001809999152935977,4,200,0.5
2,VEV_6500,-2.1565122109557666e-12,4,10,0.5
2,VEV_6500,-2.1565122109557666e-12,4,50,0.5
2,VEV_6500,-2.1565122109557666e-12,4,200,0.5
2,VEV_5200,-16.721887615158323,5,10,1.5
2,VEV_5200,-16.721887615158323,5,50,1.5
2,VEV_5200,-16.721887615158323,5,200,1.5
2,VEV_5300,-9.725909116248133,5,10,1.0
2,VEV_5300,-9.725909116248133,5,50,1.0
2,VEV_5300,-9.725909116248133,5,200,1.0
2,VEV_5400,-7.629249939759813,5,10,0.5
2,VEV_5400,-7.629249939759813,5,50,0.5
2,VEV_5400,-7.629249939759813,5,200,0.5
2,VEV_5500,-1.3246148967458105,5,10,0.5
2,VEV_5500,-1.3246148967458105,5,50,0.5
2,VEV_5500,-1.3246148967458105,5,200,0.5
2,VEV_6000,-0.0001810095422408154,5,10,0.5
2,VEV_6000,-0.0001810095422408154,5,50,0.5
2,VEV_6000,-0.0001810095422408154,5,200,0.5
2,VEV_6500,-2.166484877623576e-12,5,10,0.5
2,VEV_6500,-2.166484877623576e-12,5,50,0.5
2,VEV_6500,-2.166484877623576e-12,5,200,0.5
2,VEV_5200,-12.725060472756127,2,10,1.5
2,VEV_5200,-12.725060472756127,2,50,1.5
2,VEV_5200,-12.725060472756127,2,200,1.5
2,VEV_5300,-7.72788671994779,2,10,1.0
2,VEV_5300,-7.72788671994779,2,50,1.0
2,VEV_5300,-7.72788671994779,2,200,1.0
2,VEV_5400,-6.630219609963582,2,10,0.5
2,VEV_5400,-6.630219609963582,2,50,0.5
2,VEV_5400,-6.630219609963582,2,200,0.5
2,VEV_5500,-1.3249772992276512,2,10,0.5
2,VEV_5500,-1.3249772992276512,2,50,0.5
2,VEV_5500,-1.3249772992276512,2,200,0.5
2,VEV_6000,-0.0001810355228700788,2,10,0.5
2,VEV_6000,-0.0001810355228700788,2,50,0.5
2,VEV_6000,-0.0001810355228700788,2,200,0.5
2,VEV_6500,-2.1243057725912273e-12,2,10,0.5
2,VEV_6500,-2.1243057725912273e-12,2,50,0.5
2,VEV_6500,-2.1243057725912273e-12,2,200,0.5
2,VEV_5200,-13.722875637504757,4,10,1.5
2,VEV_5200,-13.722875637504757,4,50,1.5
2,VEV_5200,-13.722875637504757,4,200,1.0
2,VEV_5400,-6.629545077435626,4,10,0.5
2,VEV_5400,-6.629545077435626,4,50,0.5
2,VEV_5400,-6.629545077435626,4,200,0.5
2,VEV_5500,-1.3247236794107131,4,10,0.5
2,VEV_5500,-1.3247236794107131,4,50,0.5
2,VEV_5500,-1.3247236794107131,4,200,0.5
2,VEV_6000,-0.00018101672045627232,4,10,0.5
2,VEV_6000,-0.00018101672045627232,4,50,0.5
2,VEV_6000,-0.00018101672045627232,4,200,0.5
2,VEV_6500,-2.173331011974442e-12,4,10,0.5
2,VEV_6500,-2.173331011974442e-12,4,50,0.5
2,VEV_6500,-2.173331011974442e-12,4,200,0.5
2,VEV_5200,-13.721274991747649,2,10,2.5
2,VEV_5200,-13.721274991747649,2,50,2.5
2,VEV_5200,-13.721274991747649,2,200,1.5
2,VEV_5400,-6.629046988278855,2,10,0.5
2,VEV_5400,-6.629046988278855,2,50,0.5
2,VEV_5400,-6.629046988278855,2,200,0.5
2,VEV_5500,-1.3245355359712647,2,10,0.5
2,VEV_5500,-1.3245355359712647,2,50,0.5
2,VEV_5500,-1.3245355359712647,2,200,0.5
2,VEV_6000,-0.0001810024215817118,2,10,0.5
2,VEV_6000,-0.0001810024215817118,2,50,0.5
2,VEV_6000,-0.0001810024215817118,2,200,0.5
2,VEV_6500,-2.157477129439012e-12,2,10,0.5
2,VEV_6500,-2.157477129439012e-12,2,50,0.5
2,VEV_6500,-2.157477129439012e-12,2,200,0.5
2,VEV_5300,-8.72387240384731,3,10,0.5
2,VEV_5300,-8.72387240384731,3,50,0.5
2,VEV_5300,-8.72387240384731,3,200,1.0
2,VEV_5400,-7.6282394419467074,3,10,1.0
2,VEV_5400,-7.6282394419467074,3,50,1.0
2,VEV_5400,-7.6282394419467074,3,200,1.5
2,VEV_5500,-2.3242323424281963,3,10,0.5
2,VEV_5500,-2.3242323424281963,3,50,0.5
2,VEV_5500,-2.3242323424281963,3,200,1.0
2,VEV_6000,-0.0001809801218283255,3,10,0.5
2,VEV_6000,-0.0001809801218283255,3,50,0.5
2,VEV_6000,-0.0001809801218283255,3,200,0.5
2,VEV_6500,-2.202901432707785e-12,3,10,0.5
2,VEV_6500,-2.202901432707785e-12,3,50,0.5
2,VEV_6500,-2.202901432707785e-12,3,200,0.5
2,VEV_5300,-5.729365821743883,5,10,0.0
2,VEV_5300,-5.729365821743883,5,50,0.0
2,VEV_5300,-5.729365821743883,5,200,0.0
2,VEV_5400,-5.630925848232973,5,10,0.5
2,VEV_5400,-5.630925848232973,5,50,0.5
2,VEV_5400,-5.630925848232973,5,200,0.5
2,VEV_5500,-1.3252333965478797,5,10,0.5
2,VEV_5500,-1.3252333965478797,5,50,0.5
2,VEV_5500,-1.3252333965478797,5,200,0.5
2,VEV_6000,-0.00018105068065154932,5,10,0.5
2,VEV_6000,-0.00018105068065154932,5,50,0.5
2,VEV_6000,-0.00018105068065154932,5,200,0.5
2,VEV_6500,-2.136712964506495e-12,5,10,0.5
2,VEV_6500,-2.136712964506495e-12,5,50,0.5
2,VEV_6500,-2.136712964506495e-12,5,200,0.5
2,VEV_5400,-6.629094029072263,5,10,1.0
2,VEV_5400,-6.629094029072263,5,50,1.0
2,VEV_5400,-6.629094029072263,5,200,1.0
2,VEV_5500,-1.3245433222542005,5,10,0.5
2,VEV_5500,-1.3245433222542005,5,50,0.5
2,VEV_5500,-1.3245433222542005,5,200,0.5
2,VEV_6000,-0.0001809989858651338,5,10,0.5
2,VEV_6000,-0.0001809989858651338,5,50,0.5
2,VEV_6000,-0.0001809989858651338,5,200,0.5
2,VEV_6500,-2.1495542081467935e-12,5,10,0.5
2,VEV_6500,-2.1495542081467935e-12,5,50,0.5
2,VEV_6500,-2.1495542081467935e-12,5,200,0.5
2,VEV_5300,-7.724616639687724,3,10,1.0
2,VEV_5300,-7.724616639687724,3,50,1.0
2,VEV_5300,-7.724616639687724,3,200,2.0
2,VEV_5400,-6.628576848475852,3,10,1.0
2,VEV_5400,-6.628576848475852,3,50,1.0
2,VEV_5400,-6.628576848475852,3,200,1.0
2,VEV_5500,-1.324347079432819,3,10,0.5
2,VEV_5500,-1.324347079432819,3,50,0.5
2,VEV_5500,-1.324347079432819,3,200,0.5
2,VEV_6000,-0.00018098371350415334,3,10,0.5
2,VEV_6000,-0.00018098371350415334,3,50,0.5
2,VEV_6000,-0.00018098371350415334,3,200,0.5
2,VEV_6500,-2.201646040553909e-12,3,10,0.5
2,VEV_6500,-2.201646040553909e-12,3,50,0.5
2,VEV_6500,-2.201646040553909e-12,3,200,0.5
2,VEV_5400,-7.624839967217014,5,10,0.5
2,VEV_5400,-7.624839967217014,5,50,0.5
2,VEV_5400,-7.624839967217014,5,200,0.5
2,VEV_5500,-2.322944425004817,5,10,0.5
2,VEV_5500,-2.322944425004817,5,50,0.5
2,VEV_5500,-2.322944425004817,5,200,0.5
2,VEV_6000,-0.0001808806970504946,5,10,0.5
2,VEV_6000,-0.0001808806970504946,5,50,0.5
2,VEV_6000,-0.0001808806970504946,5,200,0.5
2,VEV_6500,-2.1604837629908508e-12,5,10,0.5
2,VEV_6500,-2.1604837629908508e-12,5,50,0.5
2,VEV_6500,-2.1604837629908508e-12,5,200,0.5
2,VEV_5200,-8.727475954956674,5,10,0.5
2,VEV_5200,-8.727475954956674,5,50,0.5
2,VEV_5200,-8.727475954956674,5,200,0.0
2,VEV_5300,-5.729289619464524,5,10,0.0
2,VEV_5300,-5.729289619464524,5,50,0.0
2,VEV_5300,-5.729289619464524,5,200,0.0
2,VEV_5400,-5.630848318734156,5,10,0.5
2,VEV_5400,-5.630848318734156,5,50,0.5
2,VEV_5400,-5.630848318734156,5,200,0.5
2,VEV_5500,-1.3251878279795015,5,10,0.5
2,VEV_5500,-1.3251878279795015,5,50,0.5
2,VEV_5500,-1.3251878279795015,5,200,0.5
2,VEV_6000,-0.00018104064692666148,5,10,0.5
2,VEV_6000,-0.00018104064692666148,5,50,0.5
2,VEV_6000,-0.00018104064692666148,5,200,0.5
2,VEV_6500,-2.1188756577984943e-12,5,10,0.5
2,VEV_6500,-2.1188756577984943e-12,5,50,0.5
2,VEV_6500,-2.1188756577984943e-12,5,200,0.5
2,VEV_5300,-9.711501315252903,2,10,1.0
2,VEV_5300,-9.711501315252903,2,50,1.0
2,VEV_5300,-9.711501315252903,2,200,1.0
2,VEV_6000,-0.00018078795011552745,2,10,0.5
2,VEV_6000,-0.00018078795011552745,2,50,0.5
2,VEV_6000,-0.00018078795011552745,2,200,0.5
2,VEV_6500,-2.1163989219511766e-12,2,10,0.5
2,VEV_6500,-2.1163989219511766e-12,2,50,0.5
2,VEV_6500,-2.1163989219511766e-12,2,200,0.5
2,VEV_5300,-7.718125887527364,5,10,1.0
2,VEV_5300,-7.718125887527364,5,50,1.0
2,VEV_5300,-7.718125887527364,5,200,1.0
2,VEV_5400,-6.625273896377589,5,10,0.5
2,VEV_5400,-6.625273896377589,5,50,0.5
2,VEV_5400,-6.625273896377589,5,200,0.5
2,VEV_5500,-1.323062925476414,5,10,0.5
2,VEV_5500,-1.323062925476414,5,50,0.5
2,VEV_5500,-1.323062925476414,5,200,0.5
2,VEV_6000,-0.00018087139153084462,5,10,0.5
2,VEV_6000,-0.00018087139153084462,5,50,0.5
2,VEV_6000,-0.00018087139153084462,5,200,0.5
2,VEV_6500,-2.2008718667174886e-12,5,10,0.5
2,VEV_6500,-2.2008718667174886e-12,5,50,0.5
2,VEV_6500,-2.2008718667174886e-12,5,200,0.5
2,VEV_5400,-6.624257372909231,3,10,0.5
2,VEV_5400,-6.624257372909231,3,50,0.5
2,VEV_5400,-6.624257372909231,3,200,0.5
2,VEV_5500,-1.322680530638081,3,10,0.5
2,VEV_5500,-1.322680530638081,3,50,0.5
2,VEV_5500,-1.322680530638081,3,200,0.5
2,VEV_6000,-0.0001808429688856545,3,10,0.5
2,VEV_6000,-0.0001808429688856545,3,50,0.5
2,VEV_6000,-0.0001808429688856545,3,200,0.5
2,VEV_6500,-2.1700166079283393e-12,3,10,0.5
2,VEV_6500,-2.1700166079283393e-12,3,50,0.5
2,VEV_6500,-2.1700166079283393e-12,3,200,0.5
2,VEV_5400,-8.612067515237147,2,10,1.0
2,VEV_5400,-8.612067515237147,2,50,1.0
2,VEV_5400,-8.612067515237147,2,200,1.0
2,VEV_5500,-2.3180961275464504,2,10,0.5
2,VEV_5500,-2.3180961275464504,2,50,0.5
2,VEV_5500,-2.3180961275464504,2,200,0.5
2,VEV_6000,-0.00018050270238114449,2,10,0.5
2,VEV_6000,-0.00018050270238114449,2,50,0.5
2,VEV_6000,-0.00018050270238114449,2,200,0.5
2,VEV_6500,-2.1481072759641895e-12,2,10,0.5
