day,timestamp,trader,counterparty,product,side,direction,price,qty,bid,ask,mid,spread,signed_price_vs_mid,touch_distance,at_or_through_touch,inside_spread,future_mid_10,edge_10,mid_move_10,future_mid_50,edge_50,mid_move_50,future_mid_200,edge_200,mid_move_200,future_mid_500,edge_500,mid_move_500,future_mid_1000,edge_1000,mid_move_1000,future_mid_2000,edge_2000,mid_move_2000,future_mid_5000,edge_5000,mid_move_5000
3,784100,Mark 01,Mark 22,VEV_5400,buy,1,7.0,3,7.0,8.0,7.5,1.0,-0.5,-1.0,False,False,7.5,0.5,0.0,7.5,0.5,0.0,7.5,0.5,0.0,7.5,0.5,0.0,7.5,0.5,0.0,8.5,1.5,1.0,9.0,2.0,1.5
3,784100,Mark 22,Mark 01,VEV_5400,sell,-1,7.0,3,7.0,8.0,7.5,1.0,0.5,0.0,True,False,7.5,-0.5,-0.0,7.5,-0.5,-0.0,7.5,-0.5,-0.0,7.5,-0.5,-0.0,7.5,-0.5,-0.0,8.5,-1.5,-1.0,9.0,-2.0,-1.5
3,784100,Mark 01,Mark 22,VEV_5500,buy,1,1.0,3,1.0,3.0,2.0,2.0,-1.0,-2.0,False,False,1.5,0.5,-0.5,1.5,0.5,-0.5,2.0,1.0,0.0,2.5,1.5,0.5,1.5,0.5,-0.5,2.5,1.5,0.5,2.5,1.5,0.5
3,784100,Mark 22,Mark 01,VEV_5500,sell,-1,1.0,3,1.0,3.0,2.0,2.0,1.0,0.0,True,False,1.5,-0.5,0.5,1.5,-0.5,0.5,2.0,-1.0,-0.0,2.5,-1.5,-0.5,1.5,-0.5,0.5,2.5,-1.5,-0.5,2.5,-1.5,-0.5
3,784100,Mark 01,Mark 22,VEV_6000,buy,1,0.0,3,0.0,1.0,0.5,1.0,-0.5,-1.0,False,False,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0
3,784100,Mark 22,Mark 01,VEV_6000,sell,-1,0.0,3,0.0,1.0,0.5,1.0,0.5,0.0,True,False,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0
3,784100,Mark 01,Mark 22,VEV_6500,buy,1,0.0,3,0.0,1.0,0.5,1.0,-0.5,-1.0,False,False,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0
3,784100,Mark 22,Mark 01,VEV_6500,sell,-1,0.0,3,0.0,1.0,0.5,1.0,0.5,0.0,True,False,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0
3,785000,Mark 38,Mark 14,HYDROGEL_PACK,buy,1,9978.0,3,9962.0,9978.0,9970.0,16.0,8.0,0.0,True,False,9974.5,-3.5,4.5,9974.5,-3.5,4.5,9970.0,-8.0,0.0,9972.0,-6.0,2.0,9969.0,-9.0,-1.0,9965.0,-13.0,-5.0,9957.0,-21.0,-13.0
3,785000,Mark 14,Mark 38,HYDROGEL_PACK,sell,-1,9978.0,3,9962.0,9978.0,9970.0,16.0,-8.0,-16.0,False,False,9974.5,3.5,-4.5,9974.5,3.5,-4.5,9970.0,8.0,-0.0,9972.0,6.0,-2.0,9969.0,9.0,1.0,9965.0,13.0,5.0,9957.0,21.0,13.0
3,785100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,buy,1,5245.0,5,5240.0,5245.0,5242.5,5.0,2.5,0.0,True,False,5243.0,-2.0,0.5,5243.0,-2.0,0.5,5241.5,-3.5,-1.0,5246.5,1.5,4.0,5247.5,2.5,5.0,5248.0,3.0,5.5,5247.5,2.5,5.0
3,785100,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,sell,-1,5245.0,5,5240.0,5245.0,5242.5,5.0,-2.5,-5.0,False,False,5243.0,2.0,-0.5,5243.0,2.0,-0.5,5241.5,3.5,1.0,5246.5,-1.5,-4.0,5247.5,-2.5,-5.0,5248.0,-3.0,-5.5,5247.5,-2.5,-5.0
3,785100,Mark 01,Mark 22,VEV_5300,buy,1,31.0,2,31.0,32.0,31.5,1.0,-0.5,-1.0,False,False,32.0,1.0,0.5,32.0,1.0,0.5,31.0,0.0,-0.5,33.0,2.0,1.5,33.0,2.0,1.5,33.0,2.0,1.5,33.0,2.0,1.5
3,785100,Mark 22,Mark 01,VEV_5300,sell,-1,31.0,2,31.0,32.0,31.5,1.0,0.5,0.0,True,False,32.0,-1.0,-0.5,32.0,-1.0,-0.5,31.0,-0.0,0.5,33.0,-2.0,-1.5,33.0,-2.0,-1.5,33.0,-2.0,-1.5,33.0,-2.0,-1.5
3,785100,Mark 01,Mark 22,VEV_5400,buy,1,7.0,2,7.0,8.0,7.5,1.0,-0.5,-1.0,False,False,7.5,0.5,0.0,7.5,0.5,0.0,7.5,0.5,0.0,8.0,1.0,0.5,8.5,1.5,1.0,8.5,1.5,1.0,8.5,1.5,1.0
3,785100,Mark 22,Mark 01,VEV_5400,sell,-1,7.0,2,7.0,8.0,7.5,1.0,0.5,0.0,True,False,7.5,-0.5,-0.0,7.5,-0.5,-0.0,7.5,-0.5,-0.0,8.0,-1.0,-0.5,8.5,-1.5,-1.0,8.5,-1.5,-1.0,8.5,-1.5,-1.0
3,785100,Mark 01,Mark 22,VEV_6000,buy,1,0.0,2,0.0,1.0,0.5,1.0,-0.5,-1.0,False,False,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0
3,785100,Mark 22,Mark 01,VEV_6000,sell,-1,0.0,2,0.0,1.0,0.5,1.0,0.5,0.0,True,False,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0
3,785100,Mark 01,Mark 22,VEV_6500,buy,1,0.0,2,0.0,1.0,0.5,1.0,-0.5,-1.0,False,False,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0
3,785100,Mark 22,Mark 01,VEV_6500,sell,-1,0.0,2,0.0,1.0,0.5,1.0,0.5,0.0,True,False,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0
3,785200,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,buy,1,5240.0,4,5240.0,5246.0,5243.0,6.0,-3.0,-6.0,False,False,5241.5,1.5,-1.5,5241.5,1.5,-1.5,5242.5,2.5,-0.5,5245.5,5.5,2.5,5247.5,7.5,4.5,5248.5,8.5,5.5,5247.5,7.5,4.5
3,785200,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,sell,-1,5240.0,4,5240.0,5246.0,5243.0,6.0,3.0,0.0,True,False,5241.5,-1.5,1.5,5241.5,-1.5,1.5,5242.5,-2.5,0.5,5245.5,-5.5,-2.5,5247.5,-7.5,-4.5,5248.5,-8.5,-5.5,5247.5,-7.5,-4.5
3,786800,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,buy,1,5244.0,5,5244.0,5249.0,5246.5,5.0,-2.5,-5.0,False,False,5246.5,2.5,0.0,5246.5,2.5,0.0,5246.5,2.5,0.0,5249.5,5.5,3.0,5248.5,4.5,2.0,5255.0,11.0,8.5,5250.0,6.0,3.5
3,786800,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,sell,-1,5244.0,5,5244.0,5249.0,5246.5,5.0,2.5,0.0,True,False,5246.5,-2.5,-0.0,5246.5,-2.5,-0.0,5246.5,-2.5,-0.0,5249.5,-5.5,-3.0,5248.5,-4.5,-2.0,5255.0,-11.0,-8.5,5250.0,-6.0,-3.5
3,787700,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,buy,1,5252.0,6,5246.0,5252.0,5249.0,6.0,3.0,0.0,True,False,5248.5,-3.5,-0.5,5248.5,-3.5,-0.5,5249.5,-2.5,0.5,5248.5,-3.5,-0.5,5251.5,-0.5,2.5,5251.0,-1.0,2.0,5251.5,-0.5,2.5
3,787700,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,sell,-1,5252.0,6,5246.0,5252.0,5249.0,6.0,-3.0,-6.0,False,False,5248.5,3.5,0.5,5248.5,3.5,0.5,5249.5,2.5,-0.5,5248.5,3.5,0.5,5251.5,0.5,-2.5,5251.0,1.0,-2.0,5251.5,0.5,-2.5
3,788300,Mark 01,Mark 22,VEV_5400,buy,1,8.0,4,8.0,9.0,8.5,1.0,-0.5,-1.0,False,False,8.5,0.5,0.0,8.5,0.5,0.0,8.5,0.5,0.0,9.0,1.0,0.5,8.5,0.5,0.0,8.0,0.0,-0.5,8.5,0.5,0.0
3,788300,Mark 22,Mark 01,VEV_5400,sell,-1,8.0,4,8.0,9.0,8.5,1.0,0.5,0.0,True,False,8.5,-0.5,-0.0,8.5,-0.5,-0.0,8.5,-0.5,-0.0,9.0,-1.0,-0.5,8.5,-0.5,-0.0,8.0,-0.0,0.5,8.5,-0.5,-0.0
3,788300,Mark 01,Mark 22,VEV_5500,buy,1,2.0,4,2.0,3.0,2.5,1.0,-0.5,-1.0,False,False,2.5,0.5,0.0,2.5,0.5,0.0,2.5,0.5,0.0,2.5,0.5,0.0,2.5,0.5,0.0,2.5,0.5,0.0,2.5,0.5,0.0
3,788300,Mark 22,Mark 01,VEV_5500,sell,-1,2.0,4,2.0,3.0,2.5,1.0,0.5,0.0,True,False,2.5,-0.5,-0.0,2.5,-0.5,-0.0,2.5,-0.5,-0.0,2.5,-0.5,-0.0,2.5,-0.5,-0.0,2.5,-0.5,-0.0,2.5,-0.5,-0.0
3,788300,Mark 01,Mark 22,VEV_6000,buy,1,0.0,4,0.0,1.0,0.5,1.0,-0.5,-1.0,False,False,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0
3,788300,Mark 22,Mark 01,VEV_6000,sell,-1,0.0,4,0.0,1.0,0.5,1.0,0.5,0.0,True,False,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0
3,788300,Mark 01,Mark 22,VEV_6500,buy,1,0.0,4,0.0,1.0,0.5,1.0,-0.5,-1.0,False,False,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0
3,788300,Mark 22,Mark 01,VEV_6500,sell,-1,0.0,4,0.0,1.0,0.5,1.0,0.5,0.0,True,False,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0
3,789300,Mark 14,Mark 38,VEV_4000,buy,1,1241.0,1,1241.0,1262.0,1251.5,21.0,-10.5,-21.0,False,False,1251.5,10.5,0.0,1251.5,10.5,0.0,1252.5,11.5,1.0,1250.5,9.5,-1.0,1246.5,5.5,-5.0,1249.5,8.5,-2.0,1248.5,7.5,-3.0
3,789300,Mark 38,Mark 14,VEV_4000,sell,-1,1241.0,1,1241.0,1262.0,1251.5,21.0,10.5,0.0,True,False,1251.5,-10.5,-0.0,1251.5,-10.5,-0.0,1252.5,-11.5,-1.0,1250.5,-9.5,1.0,1246.5,-5.5,5.0,1249.5,-8.5,2.0,1248.5,-7.5,3.0
3,789500,Mark 14,Mark 38,HYDROGEL_PACK,buy,1,9953.0,2,9953.0,9969.0,9961.0,16.0,-8.0,-16.0,False,False,9962.0,9.0,1.0,9962.0,9.0,1.0,9964.0,11.0,3.0,9957.0,4.0,-4.0,9961.0,8.0,0.0,9956.0,3.0,-5.0,9965.0,12.0,4.0
3,789500,Mark 38,Mark 14,HYDROGEL_PACK,sell,-1,9953.0,2,9953.0,9969.0,9961.0,16.0,8.0,0.0,True,False,9962.0,-9.0,-1.0,9962.0,-9.0,-1.0,9964.0,-11.0,-3.0,9957.0,-4.0,4.0,9961.0,-8.0,-0.0,9956.0,-3.0,5.0,9965.0,-12.0,-4.0
3,791400,Mark 14,Mark 38,HYDROGEL_PACK,buy,1,9948.0,5,9948.0,9964.0,9956.0,16.0,-8.0,-16.0,False,False,9956.0,8.0,0.0,9956.0,8.0,0.0,9959.5,11.5,3.5,9953.0,5.0,-3.0,9955.0,7.0,-1.0,9957.0,9.0,1.0,9963.0,15.0,7.0
3,791400,Mark 38,Mark 14,HYDROGEL_PACK,sell,-1,9948.0,5,9948.0,9964.0,9956.0,16.0,8.0,0.0,True,False,9956.0,-8.0,-0.0,9956.0,-8.0,-0.0,9959.5,-11.5,-3.5,9953.0,-5.0,3.0,9955.0,-7.0,1.0,9957.0,-9.0,-1.0,9963.0,-15.0,-7.0
3,791800,Mark 38,Mark 14,HYDROGEL_PACK,buy,1,9963.0,5,9947.0,9963.0,9955.0,16.0,8.0,0.0,True,False,9953.0,-10.0,-2.0,9953.0,-10.0,-2.0,9952.0,-11.0,-3.0,9954.0,-9.0,-1.0,9956.0,-7.0,1.0,9961.0,-2.0,6.0,9961.0,-2.0,6.0
3,791800,Mark 14,Mark 38,HYDROGEL_PACK,sell,-1,9963.0,5,9947.0,9963.0,9955.0,16.0,-8.0,-16.0,False,False,9953.0,10.0,2.0,9953.0,10.0,2.0,9952.0,11.0,3.0,9954.0,9.0,1.0,9956.0,7.0,-1.0,9961.0,2.0,-6.0,9961.0,2.0,-6.0
3,792400,Mark 38,Mark 14,VEV_4000,buy,1,1260.0,3,1239.0,1260.0,1249.5,21.0,10.5,0.0,True,False,1250.5,-9.5,1.0,1250.5,-9.5,1.0,1250.5,-9.5,1.0,1249.5,-10.5,0.0,1246.5,-13.5,-3.0,1247.5,-12.5,-2.0,1251.5,-8.5,2.0
3,792400,Mark 14,Mark 38,VEV_4000,sell,-1,1260.0,3,1239.0,1260.0,1249.5,21.0,-10.5,-21.0,False,False,1250.5,9.5,-1.0,1250.5,9.5,-1.0,1250.5,9.5,-1.0,1249.5,10.5,-0.0,1246.5,13.5,3.0,1247.5,12.5,2.0,1251.5,8.5,-2.0
3,792900,Mark 14,Mark 38,VEV_4000,buy,1,1239.0,2,1239.0,1260.0,1249.5,21.0,-10.5,-21.0,False,False,1247.5,8.5,-2.0,1247.5,8.5,-2.0,1240.5,1.5,-9.0,1246.5,7.5,-3.0,1249.5,10.5,0.0,1246.5,7.5,-3.0,1250.5,11.5,1.0
3,792900,Mark 38,Mark 14,VEV_4000,sell,-1,1239.0,2,1239.0,1260.0,1249.5,21.0,10.5,0.0,True,False,1247.5,-8.5,2.0,1247.5,-8.5,2.0,1240.5,-1.5,9.0,1246.5,-7.5,3.0,1249.5,-10.5,-0.0,1246.5,-7.5,3.0,1250.5,-11.5,-1.0
3,793100,Mark 01,Mark 22,VEV_5300,buy,1,32.0,2,32.0,34.0,33.0,2.0,-1.0,-2.0,False,False,33.0,1.0,0.0,33.0,1.0,0.0,33.0,1.0,0.0,33.0,1.0,0.0,33.5,1.5,0.5,33.0,1.0,0.0,33.0,1.0,0.0
3,793100,Mark 22,Mark 01,VEV_5300,sell,-1,32.0,2,32.0,34.0,33.0,2.0,1.0,0.0,True,False,33.0,-1.0,-0.0,33.0,-1.0,-0.0,33.0,-1.0,-0.0,33.0,-1.0,-0.0,33.5,-1.5,-0.5,33.0,-1.0,-0.0,33.0,-1.0,-0.0
3,793100,Mark 01,Mark 22,VEV_5500,buy,1,2.0,2,2.0,3.0,2.5,1.0,-0.5,-1.0,False,False,2.5,0.5,0.0,2.5,0.5,0.0,2.5,0.5,0.0,2.5,0.5,0.0,2.5,0.5,0.0,2.5,0.5,0.0,2.5,0.5,0.0
3,793100,Mark 22,Mark 01,VEV_5500,sell,-1,2.0,2,2.0,3.0,2.5,1.0,0.5,0.0,True,False,2.5,-0.5,-0.0,2.5,-0.5,-0.0,2.5,-0.5,-0.0,2.5,-0.5,-0.0,2.5,-0.5,-0.0,2.5,-0.5,-0.0,2.5,-0.5,-0.0
3,793100,Mark 01,Mark 22,VEV_6000,buy,1,0.0,2,0.0,1.0,0.5,1.0,-0.5,-1.0,False,False,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0
3,793100,Mark 22,Mark 01,VEV_6000,sell,-1,0.0,2,0.0,1.0,0.5,1.0,0.5,0.0,True,False,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0
3,793100,Mark 01,Mark 22,VEV_6500,buy,1,0.0,2,0.0,1.0,0.5,1.0,-0.5,-1.0,False,False,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0
3,793100,Mark 22,Mark 01,VEV_6500,sell,-1,0.0,2,0.0,1.0,0.5,1.0,0.5,0.0,True,False,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0,0.5,-0.5,-0.0
3,793200,Mark 14,Mark 38,HYDROGEL_PACK,buy,1,9948.0,6,9948.0,9964.0,9956.0,16.0,-8.0,-16.0,False,False,9957.0,9.0,1.0,9957.0,9.0,1.0,9957.0,9.0,1.0,9962.0,14.0,6.0,9966.5,18.5,10.5,9966.0,18.0,10.0,9951.0,3.0,-5.0
3,793200,Mark 38,Mark 14,HYDROGEL_PACK,sell,-1,9948.0,6,9948.0,9964.0,9956.0,16.0,8.0,0.0,True,False,9957.0,-9.0,-1.0,9957.0,-9.0,-1.0,9957.0,-9.0,-1.0,9962.0,-14.0,-6.0,9966.5,-18.5,-10.5,9966.0,-18.0,-10.0,9951.0,-3.0,5.0
3,793700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,buy,1,5250.0,8,5245.0,5250.0,5247.5,5.0,2.5,0.0,True,False,5249.0,-1.0,1.5,5249.0,-1.0,1.5,5249.5,-0.5,2.0,5247.5,-2.5,0.0,5247.5,-2.5,0.0,5247.5,-2.5,0.0,5250.5,0.5,3.0
3,793700,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,sell,-1,5250.0,8,5245.0,5250.0,5247.5,5.0,-2.5,-5.0,False,False,5249.0,1.0,-1.5,5249.0,1.0,-1.5,5249.5,0.5,-2.0,5247.5,2.5,-0.0,5247.5,2.5,-0.0,5247.5,2.5,-0.0,5250.5,-0.5,-3.0
3,795000,Mark 14,Mark 38,HYDROGEL_PACK,buy,1,9960.0,4,9960.0,9976.0,9968.0,16.0,-8.0,-16.0,False,False,9966.0,6.0,-2.0,9966.0,6.0,-2.0,9966.0,6.0,-2.0,9966.0,6.0,-2.0,9963.0,3.0,-5.0,9955.5,-4.5,-12.5,9963.0,3.0,-5.0
3,795000,Mark 38,Mark 14,HYDROGEL_PACK,sell,-1,9960.0,4,9960.0,9976.0,9968.0,16.0,8.0,0.0,True,False,9966.0,-6.0,2.0,9966.0,-6.0,2.0,9966.0,-6.0,2.0,9966.0,-6.0,2.0,9963.0,-3.0,5.0,9955.5,4.5,12.5,9963.0,-3.0,5.0
3,797100,Mark 14,Mark 38,VEV_4000,buy,1,1240.0,3,1240.0,1261.0,1250.5,21.0,-10.5,-21.0,False,False,1249.5,9.5,-1.0,1249.5,9.5,-1.0,1250.5,10.5,0.0,1249.5,9.5,-1.0,1247.5,7.5,-3.0,1248.5,8.5,-2.0,1249.5,9.5,-1.0
3,797100,Mark 38,Mark 14,VEV_4000,sell,-1,1240.0,3,1240.0,1261.0,1250.5,21.0,10.5,0.0,True,False,1249.5,-9.5,1.0,1249.5,-9.5,1.0,1250.5,-10.5,-0.0,1249.5,-9.5,1.0,1247.5,-7.5,3.0,1248.5,-8.5,2.0,1249.5,-9.5,1.0
3,797600,Mark 38,Mark 14,HYDROGEL_PACK,buy,1,9955.0,2,9939.0,9955.0,9947.0,16.0,8.0,0.0,True,False,9945.0,-10.0,-2.0,9945.0,-10.0,-2.0,9945.0,-10.0,-2.0,9951.0,-4.0,4.0,9954.0,-1.0,7.0,9962.0,7.0,15.0,9975.0,20.0,28.0
3,797600,Mark 14,Mark 38,HYDROGEL_PACK,sell,-1,9955.0,2,9939.0,9955.0,9947.0,16.0,-8.0,-16.0,False,False,9945.0,10.0,2.0,9945.0,10.0,2.0,9945.0,10.0,2.0,9951.0,4.0,-4.0,9954.0,1.0,-7.0,9962.0,-7.0,-15.0,9975.0,-20.0,-28.0
3,801400,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,buy,1,5247.0,4,5241.0,5247.0,5244.0,6.0,3.0,0.0,True,False,5244.5,-2.5,0.5,5244.5,-2.5,0.5,5246.5,-0.5,2.5,5248.5,1.5,4.5,5248.5,1.5,4.5,5250.5,3.5,6.5,5262.5,15.5,18.5
3,801400,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,sell,-1,5247.0,4,5241.0,5247.0,5244.0,6.0,-3.0,-6.0,False,False,5244.5,2.5,-0.5,5244.5,2.5,-0.5,5246.5,0.5,-2.5,5248.5,-1.5,-4.5,5248.5,-1.5,-4.5,5250.5,-3.5,-6.5,5262.5,-15.5,-18.5
3,801700,Mark 38,Mark 14,HYDROGEL_PACK,buy,1,9983.0,2,9967.0,9983.0,9975.0,16.0,8.0,0.0,True,False,9976.0,-7.0,1.0,9976.0,-7.0,1.0,9977.0,-6.0,2.0,9976.0,-7.0,1.0,9971.0,-12.0,-4.0,9962.0,-21.0,-13.0,9970.0,-13.0,-5.0
3,801700,Mark 14,Mark 38,HYDROGEL_PACK,sell,-1,9983.0,2,9967.0,9983.0,9975.0,16.0,-8.0,-16.0,False,False,9976.0,7.0,-1.0,9976.0,7.0,-1.0,9977.0,6.0,-2.0,9976.0,7.0,-1.0,9971.0,12.0,4.0,9962.0,21.0,13.0,9970.0,13.0,5.0
3,802100,Mark 38,Mark 14,HYDROGEL_PACK,buy,1,9984.0,6,9968.0,9984.0,9976.0,16.0,8.0,0.0,True,False,9976.0,-8.0,0.0,9976.0,-8.0,0.0,9975.0,-9.0,-1.0,9975.0,-9.0,-1.0,9965.0,-19.0,-11.0,9958.0,-26.0,-18.0,9968.0,-16.0,-8.0
3,802100,Mark 14,Mark 38,HYDROGEL_PACK,sell,-1,9984.0,6,9968.0,9984.0,9976.0,16.0,-8.0,-16.0,False,False,9976.0,8.0,-0.0,9976.0,8.0,-0.0,9975.0,9.0,1.0,9975.0,9.0,1.0,9965.0,19.0,11.0,9958.0,26.0,18.0,9968.0,16.0,8.0
3,804500,Mark 14,Mark 38,VEV_4000,buy,1,1242.0,2,1242.0,1263.0,1252.5,21.0,-10.5,-21.0,False,False,1250.5,8.5,-2.0,1250.5,8.5,-2.0,1251.5,9.5,-1.0,1256.5,14.5,4.0,1259.5,17.5,7.0,1261.5,19.5,9.0,1261.5,19.5,9.0
3,804500,Mark 38,Mark 14,VEV_4000,sell,-1,1242.0,2,1242.0,1263.0,1252.5,21.0,10.5,0.0,True,False,1250.5,-8.5,2.0,1250.5,-8.5,2.0,1251.5,-9.5,1.0,1256.5,-14.5,-4.0,1259.5,-17.5,-7.0,1261.5,-19.5,-9.0,1261.5,-19.5,-9.0
3,804700,Mark 14,Mark 38,HYDROGEL_PACK,buy,1,9956.0,4,9956.0,9972.0,9964.0,16.0,-8.0,-16.0,False,False,9965.0,9.0,1.0,9965.0,9.0,1.0,9966.0,10.0,2.0,9964.0,8.0,0.0,9962.5,6.5,-1.5,9970.0,14.0,6.0,9978.0,22.0,14.0
3,804700,Mark 38,Mark 14,HYDROGEL_PACK,sell,-1,9956.0,4,9956.0,9972.0,9964.0,16.0,8.0,0.0,True,False,9965.0,-9.0,-1.0,9965.0,-9.0,-1.0,9966.0,-10.0,-2.0,9964.0,-8.0,-0.0,9962.5,-6.5,1.5,9970.0,-14.0,-6.0,9978.0,-22.0,-14.0
3,804800,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,buy,1,5251.0,5,5251.0,5257.0,5254.0,6.0,-3.0,-6.0,False,False,5256.5,5.5,2.5,5256.5,5.5,2.5,5257.0,6.0,3.0,5258.5,7.5,4.5,5261.5,10.5,7.5,5258.0,7.0,4.0,5262.5,11.5,8.5
3,804800,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,sell,-1,5251.0,5,5251.0,5257.0,5254.0,6.0,3.0,0.0,True,False,5256.5,-5.5,-2.5,5256.5,-5.5,-2.5,5257.0,-6.0,-3.0,5258.5,-7.5,-4.5,5261.5,-10.5,-7.5,5258.0,-7.0,-4.0,5262.5,-11.5,-8.5
3,805800,Mark 14,Mark 38,HYDROGEL_PACK,buy,1,9959.0,3,9959.0,9975.0,9967.0,16.0,-8.0,-16.0,False,False,9969.0,10.0,2.0,9969.0,10.0,2.0,9970.0,11.0,3.0,9971.5,12.5,4.5,9970.0,11.0,3.0,9965.0,6.0,-2.0,9966.5,7.5,-0.5
3,805800,Mark 38,Mark 14,HYDROGEL_PACK,sell,-1,9959.0,3,9959.0,9975.0,9967.0,16.0,8.0,0.0,True,False,9969.0,-10.0,-2.0,9969.0,-10.0,-2.0,9970.0,-11.0,-3.0,9971.5,-12.5,-4.5,9970.0,-11.0,-3.0,9965.0,-6.0,2.0,9966.5,-7.5,0.5
3,807000,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,buy,1,5264.0,7,5259.0,5264.0,5261.5,5.0,2.5,0.0,True,False,5260.5,-3.5,-1.0,5260.5,-3.5,-1.0,5259.5,-4.5,-2.0,5259.5,-4.5,-2.0,5258.5,-5.5,-3.0,5257.5,-6.5,-4.0,5264.5,0.5,3.0
3,807000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,sell,-1,5264.0,7,5259.0,5264.0,5261.5,5.0,-2.5,-5.0,False,False,5260.5,3.5,1.0,5260.5,3.5,1.0,5259.5,4.5,2.0,5259.5,4.5,2.0,5258.5,5.5,3.0,5257.5,6.5,4.0,5264.5,-0.5,-3.0
3,807100,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,buy,1,5263.0,6,5258.0,5263.0,5260.5,5.0,2.5,0.0,True,False,5259.5,-3.5,-1.0,5259.5,-3.5,-1.0,5261.5,-1.5,1.0,5259.0,-4.0,-1.5,5259.5,-3.5,-1.0,5259.0,-4.0,-1.5,5263.5,0.5,3.0
3,807100,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,sell,-1,5263.0,6,5258.0,5263.0,5260.5,5.0,-2.5,-5.0,False,False,5259.5,3.5,1.0,5259.5,3.5,1.0,5261.5,1.5,-1.0,5259.0,4.0,1.5,5259.5,3.5,1.0,5259.0,4.0,1.5,5263.5,-0.5,-3.0
3,807400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,buy,1,5262.0,5,5257.0,5262.0,5259.5,5.0,2.5,0.0,True,False,5259.5,-2.5,0.0,5259.5,-2.5,0.0,5259.0,-3.0,-0.5,5259.5,-2.5,0.0,5256.5,-5.5,-3.0,5261.5,-0.5,2.0,5264.0,2.0,4.5
