timestamp,buyer,seller,symbol,currency,price,quantity,day,mark22_side,counterparty,bid_price_1,bid_volume_1,ask_price_1,ask_volume_1,mid_price,spread,top_depth,total_depth,vvf_mid,replay_vol,vol_locked,role,price_vs_mid,price_vs_bid,price_vs_ask,price_vs_v314159_fair,future_mid_t10,mark22_mo_t10,contra_mo_t10,future_mid_t50,mark22_mo_t50,contra_mo_t50,future_mid_t200,mark22_mo_t200,contra_mo_t200,future_mid_t500,mark22_mo_t500,contra_mo_t500,spread_pctile_in_product_day,top_depth_pctile_in_product_day,total_depth_pctile_in_product_day
332600,Mark 01,Mark 22,VEV_5300,XIRECS,32.0,2,3,sell,Mark 01,32,27,34,29,33.0,2,56,56.0,5239.5,130.0,False,taker_sell_at_bid,-1.0,0.0,-2.0,1.3493430392118988,32.0,0.0,-0.0,32.0,0.0,-0.0,32.0,0.0,-0.0,31.5,0.5,-0.5,98.99,96.64,95.74
332600,Mark 01,Mark 22,VEV_5400,XIRECS,8.0,2,3,sell,Mark 01,8,27,10,29,9.0,2,56,56.0,5239.5,130.0,False,taker_sell_at_bid,-1.0,0.0,-2.0,-0.010686919005319595,8.5,-0.5,0.5,8.5,-0.5,0.5,8.5,-0.5,0.5,8.5,-0.5,0.5,100.0,96.01,95.75
332600,Mark 01,Mark 22,VEV_5500,XIRECS,2.0,2,3,sell,Mark 01,2,27,3,29,2.5,1,56,56.0,5239.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,0.6469411901314173,2.5,-0.5,0.5,2.5,-0.5,0.5,2.5,-0.5,0.5,2.0,0.0,-0.0,94.23,95.84,95.78
332600,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,3,sell,Mark 01,0,27,1,29,0.5,1,56,56.0,5239.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,-8.498443676079558e-08,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,95.78,95.78
332600,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,3,sell,Mark 01,0,15,1,17,0.5,1,32,32.0,5239.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,-4.347663695260123e-19,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,62.78,62.78
346200,Mark 01,Mark 22,VEV_5400,XIRECS,7.0,3,3,sell,Mark 01,7,21,8,24,7.5,1,45,45.0,5226.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,-1.0099770000906894,7.5,-0.5,0.5,7.5,-0.5,0.5,7.5,-0.5,0.5,7.5,-0.5,0.5,80.25,52.86,50.0
346200,Mark 01,Mark 22,VEV_5500,XIRECS,1.0,3,3,sell,Mark 01,1,21,2,24,1.5,1,45,45.0,5226.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,-0.3529031930327493,1.5,-0.5,0.5,1.5,-0.5,0.5,1.5,-0.5,0.5,1.5,-0.5,0.5,94.23,50.65,50.0
346200,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,3,sell,Mark 01,0,21,1,24,0.5,1,45,45.0,5226.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,-8.496164356659084e-08,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,50.01,50.01
346200,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,3,sell,Mark 01,0,10,1,13,0.5,1,23,23.0,5226.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,-4.34581984876038e-19,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,7.61,7.61
349100,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5220.0,6,3,sell,Mark 67,5218,60,5220,6,5219.0,2,66,126.0,5219.0,130.0,False,passive_sell_at_ask,1.0,2.0,0.0,,5221.5,-1.5,1.5,5221.5,-1.5,1.5,5219.0,1.0,-1.0,5222.5,-2.5,2.5,4.07,31.86,64.36
350300,Mark 14,Mark 22,VEV_5200,XIRECS,68.0,4,3,sell,Mark 14,68,2,70,28,69.0,2,30,52.0,5223.5,130.0,False,taker_sell_at_bid,-1.0,0.0,-2.0,-12.644798346764702,69.0,-1.0,1.0,69.0,-1.0,1.0,69.5,-1.5,1.5,68.5,-0.5,0.5,46.15,10.86,46.09
350300,Mark 01,Mark 22,VEV_5300,XIRECS,27.0,4,3,sell,Mark 01,27,16,28,20,27.5,1,36,36.0,5223.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,-3.6480617952552414,27.5,-0.5,0.5,27.5,-0.5,0.5,28.0,-1.0,1.0,27.0,0.0,-0.0,25.07,29.34,14.6
350300,Mark 01,Mark 22,VEV_5500,XIRECS,1.0,4,3,sell,Mark 01,1,16,2,20,1.5,1,36,36.0,5223.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,-0.35285690282145854,1.5,-0.5,0.5,1.5,-0.5,0.5,1.5,-0.5,0.5,1.5,-0.5,0.5,94.23,15.75,14.68
350300,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,3,sell,Mark 01,0,16,1,20,0.5,1,36,36.0,5223.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,-8.49548430126295e-08,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,14.68,14.68
350300,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,3,sell,Mark 01,0,10,1,14,0.5,1,24,24.0,5223.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,-4.345270998327579e-19,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,14.8,14.8
363100,Mark 01,Mark 22,VEV_5200,XIRECS,68.0,2,3,sell,Mark 01,68,22,70,24,69.0,2,46,46.0,5224.5,130.0,False,taker_sell_at_bid,-1.0,0.0,-2.0,-12.643932964306629,69.0,-1.0,1.0,69.0,-1.0,1.0,69.5,-1.5,1.5,67.0,1.0,-1.0,46.15,50.07,22.83
363100,Mark 01,Mark 22,VEV_5300,XIRECS,27.0,2,3,sell,Mark 01,27,28,28,10,27.5,1,38,58.0,5224.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,-3.6475946301901025,28.0,-1.0,1.0,28.0,-1.0,1.0,28.0,-1.0,1.0,27.0,0.0,-0.0,25.07,36.63,98.52
363100,Mark 01,Mark 22,VEV_5400,XIRECS,6.0,2,3,sell,Mark 01,6,28,7,10,6.5,1,38,58.0,5224.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,-2.009599794314358,7.0,-1.0,1.0,7.0,-1.0,1.0,7.0,-1.0,1.0,6.5,-0.5,0.5,80.25,26.54,98.52
363100,Mark 01,Mark 22,VEV_5500,XIRECS,1.0,2,3,sell,Mark 01,1,28,2,30,1.5,1,58,58.0,5224.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,-0.35282044733388496,1.5,-0.5,0.5,1.5,-0.5,0.5,1.5,-0.5,0.5,1.5,-0.5,0.5,94.23,98.58,98.55
363100,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,3,sell,Mark 01,0,28,1,30,0.5,1,58,58.0,5224.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,-8.494947605256065e-08,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,98.55,98.55
363100,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,3,sell,Mark 01,0,13,1,15,0.5,1,28,28.0,5224.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,-4.344831307336619e-19,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,37.32,37.32
364700,Mark 01,Mark 22,VEV_5300,XIRECS,27.0,3,3,sell,Mark 01,27,20,28,23,27.5,1,43,43.0,5223.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,-3.647340219030607,27.5,-0.5,0.5,27.5,-0.5,0.5,27.0,0.0,-0.0,27.0,0.0,-0.0,25.07,52.38,41.13
364700,Mark 01,Mark 22,VEV_5400,XIRECS,6.0,3,3,sell,Mark 01,6,20,7,23,6.5,1,43,43.0,5223.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,-2.009509484894952,6.5,-0.5,0.5,6.5,-0.5,0.5,6.5,-0.5,0.5,6.5,-0.5,0.5,80.25,44.67,41.29
364700,Mark 01,Mark 22,VEV_5500,XIRECS,1.0,3,3,sell,Mark 01,1,20,2,23,1.5,1,43,43.0,5223.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,-0.3528006476600911,1.5,-0.5,0.5,1.5,-0.5,0.5,1.5,-0.5,0.5,1.5,-0.5,0.5,94.23,42.11,41.31
364700,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,3,sell,Mark 01,0,20,1,23,0.5,1,43,43.0,5223.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,-8.49465805665543e-08,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,41.32,41.32
364700,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,3,sell,Mark 01,0,17,1,20,0.5,1,37,37.0,5223.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,-4.344596237742821e-19,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,85.22,85.22
369800,Mark 14,Mark 22,VEV_5200,XIRECS,70.0,5,3,sell,Mark 14,70,7,72,30,71.0,2,37,55.0,5228.5,130.0,False,taker_sell_at_bid,-1.0,0.0,-2.0,-10.644617352947478,70.5,-0.5,0.5,70.5,-0.5,0.5,70.5,-0.5,0.5,70.5,-0.5,0.5,46.15,24.87,53.65
369800,Mark 01,Mark 22,VEV_5300,XIRECS,28.0,5,3,sell,Mark 01,28,21,30,26,29.0,2,47,47.0,5228.5,130.0,False,taker_sell_at_bid,-1.0,0.0,-2.0,-2.6479631090429407,28.5,-0.5,0.5,28.5,-0.5,0.5,28.5,-0.5,0.5,29.0,-1.0,1.0,98.99,66.96,58.98
369800,Mark 01,Mark 22,VEV_5400,XIRECS,7.0,5,3,sell,Mark 01,7,21,8,26,7.5,1,47,47.0,5228.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,-1.009730341289142,7.5,-0.5,0.5,7.5,-0.5,0.5,7.5,-0.5,0.5,7.5,-0.5,0.5,80.25,61.48,59.15
369800,Mark 01,Mark 22,VEV_5500,XIRECS,1.0,5,3,sell,Mark 01,1,21,2,26,1.5,1,47,47.0,5228.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,-0.3528490072900494,1.5,-0.5,0.5,1.5,-0.5,0.5,1.5,-0.5,0.5,1.5,-0.5,0.5,94.23,59.66,59.16
369800,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,3,sell,Mark 01,0,21,1,26,0.5,1,47,47.0,5228.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,-8.495362972214457e-08,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,59.16,59.16
369800,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,3,sell,Mark 01,0,13,1,18,0.5,1,31,31.0,5228.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,-4.345162176682159e-19,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,50.29,50.29
370100,Mark 22,Mark 38,VEV_4000,XIRECS,1226.0,3,3,buy,Mark 38,1226,4,1237,11,1231.5,11,15,82.0,5226.5,130.0,False,passive_buy_at_bid,-5.5,0.0,-11.0,-24.0,1225.5,-0.5,0.5,1225.5,-0.5,0.5,1228.0,2.0,-2.0,1230.0,4.0,-4.0,2.21,12.36,92.65
370100,Mark 22,Mark 38,VEV_4500,XIRECS,726.0,3,3,buy,Mark 38,726,4,734,9,730.0,8,13,56.0,5226.5,130.0,False,passive_buy_at_bid,-4.0,0.0,-8.0,-24.0,725.5,-0.5,0.5,725.5,-0.5,0.5,728.0,2.0,-2.0,730.0,4.0,-4.0,1.89,15.42,61.04
370100,Mark 22,Mark 38,VEV_5000,XIRECS,229.0,3,3,buy,Mark 38,229,4,232,9,230.5,3,13,56.0,5226.5,130.0,False,passive_buy_at_bid,-1.5,0.0,-3.0,-22.341231784756417,229.0,0.0,-0.0,229.0,0.0,-0.0,231.0,2.0,-2.0,233.0,4.0,-4.0,1.8,5.91,61.04
370100,Mark 22,Mark 38,VEV_5100,XIRECS,139.0,3,3,buy,Mark 38,139,4,142,26,140.5,3,30,56.0,5226.5,130.0,False,passive_buy_at_bid,-1.5,0.0,-3.0,-19.00038664407998,139.0,0.0,-0.0,139.0,0.0,-0.0,141.0,2.0,-2.0,143.0,4.0,-4.0,14.02,22.58,61.04
370100,Mark 22,Mark 38,VEV_5200,XIRECS,69.0,3,3,buy,Mark 38,69,4,71,26,70.0,2,30,56.0,5226.5,130.0,False,passive_buy_at_bid,-1.0,0.0,-2.0,-11.643913484655684,69.0,0.0,-0.0,69.0,0.0,-0.0,70.5,1.5,-1.5,72.0,3.0,-3.0,46.15,10.86,61.15
370100,Mark 22,Mark 38,VEV_5300,XIRECS,28.0,3,3,buy,Mark 38,28,4,29,22,28.5,1,26,48.0,5226.5,130.0,False,passive_buy_at_bid,-0.5,0.0,-1.0,-2.647583662765996,28.0,0.0,-0.0,28.0,0.0,-0.0,29.0,1.0,-1.0,29.0,1.0,-1.0,25.07,5.98,67.72
385400,Mark 01,Mark 22,VEV_5300,XIRECS,32.0,4,3,sell,Mark 01,32,16,34,20,33.0,2,36,36.0,5240.5,130.0,False,taker_sell_at_bid,-1.0,0.0,-2.0,1.3502118671013648,33.0,-1.0,1.0,33.0,-1.0,1.0,33.0,-1.0,1.0,33.5,-1.5,1.5,98.99,29.34,14.6
385400,Mark 01,Mark 22,VEV_5400,XIRECS,8.0,4,3,sell,Mark 01,8,16,9,20,8.5,1,36,36.0,5240.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,-0.010377294736748865,8.5,-0.5,0.5,8.5,-0.5,0.5,8.5,-0.5,0.5,9.0,-1.0,1.0,80.25,18.71,14.66
385400,Mark 01,Mark 22,VEV_5500,XIRECS,2.0,4,3,sell,Mark 01,2,16,3,20,2.5,1,36,36.0,5240.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,0.6470093671716199,2.5,-0.5,0.5,2.5,-0.5,0.5,2.5,-0.5,0.5,2.5,-0.5,0.5,94.23,15.75,14.68
385400,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,3,sell,Mark 01,0,16,1,20,0.5,1,36,36.0,5240.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,-8.497420520079547e-08,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,14.68,14.68
385400,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,3,sell,Mark 01,0,8,1,12,0.5,1,20,20.0,5240.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,-4.346815012516358e-19,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,2.6,2.6
389100,Mark 01,Mark 22,VEV_5300,XIRECS,32.0,2,3,sell,Mark 01,32,18,34,20,33.0,2,38,38.0,5240.5,130.0,False,taker_sell_at_bid,-1.0,0.0,-2.0,1.3503074005426363,33.0,-1.0,1.0,33.0,-1.0,1.0,32.5,-0.5,0.5,34.0,-2.0,2.0,98.99,36.63,22.41
389100,Mark 01,Mark 22,VEV_5400,XIRECS,8.0,2,3,sell,Mark 01,8,18,9,20,8.5,1,38,38.0,5240.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,-0.010343223653201505,8.5,-0.5,0.5,8.5,-0.5,0.5,8.5,-0.5,0.5,9.0,-1.0,1.0,80.25,26.54,22.47
389100,Mark 01,Mark 22,VEV_5500,XIRECS,2.0,2,3,sell,Mark 01,2,18,3,20,2.5,1,38,38.0,5240.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,0.6470168756184789,2.5,-0.5,0.5,2.5,-0.5,0.5,2.5,-0.5,0.5,2.5,-0.5,0.5,94.23,23.52,22.48
389100,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,3,sell,Mark 01,0,18,1,20,0.5,1,38,38.0,5240.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,-8.497306226400147e-08,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,22.49,22.49
389100,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,3,sell,Mark 01,0,18,1,20,0.5,1,38,38.0,5240.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,-4.346720717359359e-19,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,92.38,92.38
391400,Mark 01,Mark 22,VEV_5300,XIRECS,34.0,4,3,sell,Mark 01,34,26,36,30,35.0,2,56,56.0,5246.5,130.0,False,taker_sell_at_bid,-1.0,0.0,-2.0,3.348953876620893,35.0,-1.0,1.0,35.0,-1.0,1.0,35.0,-1.0,1.0,35.0,-1.0,1.0,98.99,96.64,95.74
391400,Mark 01,Mark 22,VEV_5400,XIRECS,9.0,4,3,sell,Mark 01,9,26,10,30,9.5,1,56,56.0,5246.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,0.9891766374419824,9.5,-0.5,0.5,9.5,-0.5,0.5,9.5,-0.5,0.5,9.5,-0.5,0.5,80.25,96.01,95.75
391400,Mark 01,Mark 22,VEV_5500,XIRECS,2.0,4,3,sell,Mark 01,2,26,3,30,2.5,1,56,56.0,5246.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,0.6469116881099266,2.5,-0.5,0.5,2.5,-0.5,0.5,2.5,-0.5,0.5,2.5,-0.5,0.5,94.23,95.84,95.78
391400,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,3,sell,Mark 01,0,26,1,30,0.5,1,56,56.0,5246.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,-8.498839816892768e-08,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,95.78,95.78
391400,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,3,sell,Mark 01,0,10,1,14,0.5,1,24,24.0,5246.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,-4.347958926995464e-19,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,14.8,14.8
396000,Mark 14,Mark 22,VEV_5200,XIRECS,85.0,4,3,sell,Mark 14,85,4,87,29,86.0,2,33,54.0,5252.5,130.0,False,taker_sell_at_bid,-1.0,0.0,-2.0,4.346973768861375,86.5,-1.5,1.5,86.5,-1.5,1.5,86.0,-1.0,1.0,86.5,-1.5,1.5,46.15,15.73,53.56
396000,Mark 01,Mark 22,VEV_5400,XIRECS,10.0,4,3,sell,Mark 01,10,11,11,15,10.5,1,26,26.0,5252.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,1.988663338214959,10.5,-0.5,0.5,10.5,-0.5,0.5,10.5,-0.5,0.5,10.5,-0.5,0.5,80.25,1.21,0.02
396000,Mark 01,Mark 22,VEV_5500,XIRECS,2.0,4,3,sell,Mark 01,2,11,3,15,2.5,1,26,26.0,5252.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,0.646799264879486,2.5,-0.5,0.5,2.5,-0.5,0.5,2.5,-0.5,0.5,2.5,-0.5,0.5,94.23,0.35,0.02
396000,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,3,sell,Mark 01,0,11,1,15,0.5,1,26,26.0,5252.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,-8.500480968642153e-08,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,0.02,0.02
396000,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,3,sell,Mark 01,0,13,1,17,0.5,1,30,30.0,5252.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,-4.349278432791433e-19,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,50.18,50.18
396500,Mark 38,Mark 22,HYDROGEL_PACK,XIRECS,10018.0,5,3,sell,Mark 38,10011,15,10018,6,10014.5,7,21,90.0,5253.5,130.0,False,passive_sell_at_ask,3.5,7.0,0.0,,10019.0,-1.0,1.0,10019.0,-1.0,1.0,10019.0,-1.0,1.0,10019.0,-1.0,1.0,0.85,18.13,99.46
405400,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5241.0,8,3,sell,Mark 67,5239,65,5241,8,5240.0,2,73,138.0,5240.0,130.0,False,passive_sell_at_ask,1.0,2.0,0.0,,5242.5,-1.5,1.5,5242.5,-1.5,1.5,5241.0,0.0,-0.0,5239.5,1.5,-1.5,4.07,42.0,89.0
428900,Mark 14,Mark 22,VEV_5200,XIRECS,65.0,5,3,sell,Mark 14,65,4,67,24,66.0,2,28,43.0,5219.5,130.0,False,taker_sell_at_bid,-1.0,0.0,-2.0,-15.63092896770064,65.5,-0.5,0.5,65.5,-0.5,0.5,65.0,0.0,-0.0,65.0,0.0,-0.0,46.15,7.98,10.99
428900,Mark 01,Mark 22,VEV_5300,XIRECS,25.0,5,3,sell,Mark 01,25,23,26,9,25.5,1,32,51.0,5219.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,-5.6405751946355025,25.5,-0.5,0.5,25.5,-0.5,0.5,25.5,-0.5,0.5,25.0,0.0,-0.0,25.07,17.48,76.67
428900,Mark 01,Mark 22,VEV_5400,XIRECS,6.0,5,3,sell,Mark 01,6,23,7,28,6.5,1,51,51.0,5219.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,-2.007105139916991,6.5,-0.5,0.5,6.5,-0.5,0.5,6.0,0.0,-0.0,6.0,0.0,-0.0,80.25,78.14,76.81
428900,Mark 01,Mark 22,VEV_5500,XIRECS,1.0,5,3,sell,Mark 01,1,23,2,28,1.5,1,51,51.0,5219.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,-0.3522728009323304,1.5,-0.5,0.5,1.5,-0.5,0.5,1.5,-0.5,0.5,1.5,-0.5,0.5,94.23,77.1,76.84
428900,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,3,sell,Mark 01,0,23,1,28,0.5,1,51,51.0,5219.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,-8.486862409148541e-08,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,76.85,76.85
428900,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,3,sell,Mark 01,0,9,1,14,0.5,1,23,23.0,5219.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,-4.338234536922081e-19,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,7.61,7.61
431900,Mark 01,Mark 22,VEV_5200,XIRECS,63.0,5,3,sell,Mark 01,63,25,65,30,64.0,2,55,55.0,5215.5,130.0,False,taker_sell_at_bid,-1.0,0.0,-2.0,-17.62731508631944,63.5,-0.5,0.5,63.5,-0.5,0.5,64.0,-1.0,1.0,64.0,-1.0,1.0,46.15,70.7,53.65
431900,Mark 01,Mark 22,VEV_5300,XIRECS,24.0,5,3,sell,Mark 01,24,21,25,26,24.5,1,47,47.0,5215.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,-6.638626355756632,24.5,-0.5,0.5,24.5,-0.5,0.5,24.5,-0.5,0.5,24.5,-0.5,0.5,25.07,66.96,58.98
431900,Mark 01,Mark 22,VEV_5400,XIRECS,5.0,5,3,sell,Mark 01,5,21,6,26,5.5,1,47,47.0,5215.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,-3.0064133548668686,5.5,-0.5,0.5,5.5,-0.5,0.5,5.5,-0.5,0.5,5.5,-0.5,0.5,80.25,61.48,59.15
431900,Mark 01,Mark 22,VEV_5500,XIRECS,1.0,5,3,sell,Mark 01,1,21,2,26,1.5,1,47,47.0,5215.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,-0.3521211328858893,1.5,-0.5,0.5,1.5,-0.5,0.5,1.5,-0.5,0.5,1.5,-0.5,0.5,94.23,59.66,59.16
431900,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,3,sell,Mark 01,0,21,1,26,0.5,1,47,47.0,5215.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,-8.484638487287691e-08,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,59.16,59.16
431900,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,3,sell,Mark 01,0,14,1,19,0.5,1,33,33.0,5215.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,-4.3364339704172357e-19,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,62.9,62.9
442200,Mark 01,Mark 22,VEV_5300,XIRECS,23.0,2,3,sell,Mark 01,23,16,25,18,24.0,2,34,34.0,5213.5,130.0,False,taker_sell_at_bid,-1.0,0.0,-2.0,-7.636010829786969,24.0,-1.0,1.0,24.0,-1.0,1.0,24.5,-1.5,1.5,24.5,-1.5,1.5,98.99,22.96,8.78
442200,Mark 01,Mark 22,VEV_5400,XIRECS,5.0,2,3,sell,Mark 01,5,16,6,18,5.5,1,34,34.0,5213.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,-3.0054838692643386,5.5,-0.5,0.5,5.5,-0.5,0.5,5.5,-0.5,0.5,5.5,-0.5,0.5,80.25,12.75,8.84
442200,Mark 01,Mark 22,VEV_5500,XIRECS,1.0,2,3,sell,Mark 01,1,16,2,18,1.5,1,34,34.0,5213.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,-0.35191709767925605,1.5,-0.5,0.5,1.5,-0.5,0.5,1.5,-0.5,0.5,1.5,-0.5,0.5,94.23,9.88,8.84
442200,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,3,sell,Mark 01,0,16,1,18,0.5,1,34,34.0,5213.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,-8.481628566875211e-08,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,8.84,8.84
442200,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,3,sell,Mark 01,0,13,1,15,0.5,1,28,28.0,5213.5,130.0,False,taker_sell_at_bid,-0.5,0.0,-1.0,-4.3339779789535516e-19,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,100.0,37.32,37.32
450300,Mark 49,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5214.0,10,3,sell,Mark 49,5214,3,5217,55,5215.5,3,58,113.0,5215.5,130.0,False,taker_sell_at_bid,-1.5,0.0,-3.0,,5212.0,2.0,-2.0,5212.0,2.0,-2.0,5213.5,0.5,-0.5,5210.5,3.5,-3.5,7.45,27.31,31.88
