timestamp,buyer,seller,symbol,currency,price,quantity,day,side,counterparty,bid_price_1,bid_volume_1,ask_price_1,ask_volume_1,mid_price,spread,best_bid_depth,best_ask_depth,bid_depth_3,ask_depth_3,future_mid_t10,edge_t10,midmo_t10,future_mid_t50,edge_t50,midmo_t50,future_mid_t200,edge_t200,midmo_t200,future_mid_t500,edge_t500,midmo_t500,price_location,side_touch_improve,side_mid_edge,spread_pctile_day_product
196600,Mark 14,Mark 38,VEV_4000,XIRECS,1234.0,1,3,buy,Mark 38,1234,15,1255,15,1244.5,21,15,-15,31.0,-31.0,1244.5,10.5,0.0,1244.5,10.5,0.0,1245.5,11.5,1.0,1243.5,9.5,-1.0,at_bid,21.0,10.5,0.9548
197500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5247.0,3,3,sell,Mark 55,5242,23,5247,23,5244.5,5,23,-23,61.0,-61.0,5244.5,2.5,0.0,5244.5,2.5,0.0,5244.5,2.5,0.0,5243.5,3.5,1.0,at_ask,5.0,2.5,0.8251
198800,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10029.0,5,3,sell,Mark 38,10013,10,10029,10,10021.0,16,10,-10,34.0,-34.0,10020.0,9.0,1.0,10020.0,9.0,1.0,10022.0,7.0,-1.0,10018.0,11.0,3.0,at_ask,16.0,8.0,0.9798
200100,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10028.0,3,3,sell,Mark 38,10012,14,10028,14,10020.0,16,14,-14,42.0,-42.0,10019.0,9.0,1.0,10019.0,9.0,1.0,10020.0,8.0,0.0,10016.0,12.0,4.0,at_ask,16.0,8.0,0.9798
202200,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9995.0,5,3,buy,Mark 38,9995,10,10011,10,10003.0,16,10,-10,35.0,-35.0,10005.0,10.0,2.0,10005.0,10.0,2.0,10005.0,10.0,2.0,10003.0,8.0,0.0,at_bid,16.0,8.0,0.9798
202500,Mark 38,Mark 14,VEV_4000,XIRECS,1247.0,1,3,sell,Mark 38,1226,12,1247,12,1236.5,21,12,-12,36.0,-36.0,1236.5,10.5,0.0,1236.5,10.5,0.0,1236.5,10.5,0.0,1237.5,9.5,-1.0,at_ask,21.0,10.5,0.9548
203300,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10000.0,4,3,buy,Mark 38,10000,10,10016,10,10008.0,16,10,-10,35.0,-35.0,10008.0,8.0,0.0,10008.0,8.0,0.0,10011.0,11.0,3.0,10013.0,13.0,5.0,at_bid,16.0,8.0,0.9798
203500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10003.0,3,3,buy,Mark 38,10003,12,10019,12,10011.0,16,12,-12,36.0,-36.0,10007.5,4.5,-3.5,10007.5,4.5,-3.5,10011.0,8.0,0.0,10009.0,6.0,-2.0,at_bid,16.0,8.0,0.9798
203800,Mark 38,Mark 14,VEV_4000,XIRECS,1245.0,1,3,sell,Mark 38,1224,12,1245,12,1234.5,21,12,-12,30.0,-30.0,1234.0,11.0,0.5,1234.0,11.0,0.5,1235.0,10.0,-0.5,1238.5,6.5,-4.0,at_ask,21.0,10.5,0.9548
204800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9993.0,4,3,buy,Mark 38,9993,10,10009,10,10001.0,16,10,-10,33.0,-33.0,10001.0,8.0,0.0,10001.0,8.0,0.0,9996.0,3.0,-5.0,9995.0,2.0,-6.0,at_bid,16.0,8.0,0.9798
205100,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9986.0,5,3,buy,Mark 38,9986,12,10002,12,9994.0,16,12,-12,35.0,-35.0,9996.5,10.5,2.5,9996.5,10.5,2.5,9995.0,9.0,1.0,9997.0,11.0,3.0,at_bid,16.0,8.0,0.9798
205400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10005.0,4,3,sell,Mark 38,9989,13,10005,13,9997.0,16,13,-13,36.0,-36.0,9996.0,9.0,1.0,9996.0,9.0,1.0,9997.0,8.0,0.0,9994.0,11.0,3.0,at_ask,16.0,8.0,0.9798
206300,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9981.0,6,3,buy,Mark 38,9981,10,9997,10,9989.0,16,10,-10,36.0,-36.0,9987.0,6.0,-2.0,9987.0,6.0,-2.0,9992.0,11.0,3.0,9985.5,4.5,-3.5,at_bid,16.0,8.0,0.9798
207500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5237.0,8,3,sell,Mark 55,5232,65,5237,21,5234.5,5,65,-21,65.0,-65.0,5234.5,2.5,0.0,5234.5,2.5,0.0,5235.5,1.5,-1.0,5235.5,1.5,-1.0,at_ask,5.0,2.5,0.8251
207600,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5237.0,5,3,sell,Mark 55,5232,23,5237,23,5234.5,5,23,-23,64.0,-64.0,5235.5,1.5,-1.0,5235.5,1.5,-1.0,5237.5,-0.5,-3.0,5235.5,1.5,-1.0,at_ask,5.0,2.5,0.8251
208400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5239.0,5,3,sell,Mark 55,5234,65,5239,15,5236.5,5,65,-15,65.0,-65.0,5237.5,1.5,-1.0,5237.5,1.5,-1.0,5236.5,2.5,0.0,5238.5,0.5,-2.0,at_ask,5.0,2.5,0.8251
209200,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9972.0,5,3,buy,Mark 38,9972,11,9988,11,9980.0,16,11,-11,38.0,-38.0,9984.0,12.0,4.0,9984.0,12.0,4.0,9989.0,17.0,9.0,9995.0,23.0,15.0,at_bid,16.0,8.0,0.9798
213400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9994.0,3,3,buy,Mark 38,9994,15,10010,15,10002.0,16,15,-15,42.0,-42.0,10002.0,8.0,0.0,10002.0,8.0,0.0,10002.0,8.0,0.0,10004.0,10.0,2.0,at_bid,16.0,8.0,0.9798
214000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5233.0,5,3,buy,Mark 55,5233,16,5238,54,5235.5,5,16,-54,54.0,-54.0,5234.0,1.0,-1.5,5234.0,1.0,-1.5,5233.5,0.5,-2.0,5233.5,0.5,-2.0,at_bid,5.0,2.5,0.8251
215700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5234.0,3,3,sell,Mark 55,5229,19,5234,19,5231.5,5,19,-19,49.0,-49.0,5232.0,2.0,-0.5,5232.0,2.0,-0.5,5232.0,2.0,-0.5,5233.0,1.0,-1.5,at_ask,5.0,2.5,0.8251
220600,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10013.0,5,3,buy,Mark 38,10013,11,10029,11,10021.0,16,11,-11,40.0,-40.0,10019.0,6.0,-2.0,10019.0,6.0,-2.0,10019.0,6.0,-2.0,10022.0,9.0,1.0,at_bid,16.0,8.0,0.9798
221900,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10036.0,5,3,sell,Mark 38,10020,11,10036,11,10028.0,16,11,-11,37.0,-37.0,10030.5,5.5,-2.5,10030.5,5.5,-2.5,10030.0,6.0,-2.0,10025.0,11.0,3.0,at_ask,16.0,8.0,0.9798
222300,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10035.0,2,3,sell,Mark 38,10019,11,10035,11,10027.0,16,11,-11,32.0,-32.0,10025.0,10.0,2.0,10025.0,10.0,2.0,10024.0,11.0,3.0,10019.0,16.0,8.0,at_ask,16.0,8.0,0.9798
224400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5231.0,4,3,sell,Mark 55,5226,47,5231,17,5228.5,5,47,-17,47.0,-47.0,5229.5,1.5,-1.0,5229.5,1.5,-1.0,5229.5,1.5,-1.0,5230.5,0.5,-2.0,at_ask,5.0,2.5,0.8251
225000,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5232.0,7,3,sell,Mark 55,5227,68,5232,18,5229.5,5,68,-18,68.0,-68.0,5229.5,2.5,0.0,5229.5,2.5,0.0,5230.5,1.5,-1.0,5229.5,2.5,0.0,at_ask,5.0,2.5,0.8251
229500,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5239.0,4,3,buy,Mark 55,5239,20,5244,58,5241.5,5,20,-58,58.0,-58.0,5242.5,3.5,1.0,5242.5,3.5,1.0,5243.5,4.5,2.0,5244.5,5.5,3.0,at_bid,5.0,2.5,0.8251
229500,Mark 38,Mark 14,VEV_4000,XIRECS,1252.0,2,3,sell,Mark 38,1231,13,1252,13,1241.5,21,13,-13,38.0,-38.0,1242.5,9.5,-1.0,1242.5,9.5,-1.0,1243.5,8.5,-2.0,1244.5,7.5,-3.0,at_ask,21.0,10.5,0.9548
230300,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9972.0,5,3,buy,Mark 38,9972,12,9988,12,9980.0,16,12,-12,34.0,-34.0,9975.5,3.5,-4.5,9975.5,3.5,-4.5,9980.0,8.0,0.0,9973.5,1.5,-6.5,at_bid,16.0,8.0,0.9798
230900,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9984.0,6,3,sell,Mark 38,9968,15,9984,15,9976.0,16,15,-15,41.0,-41.0,9973.0,11.0,3.0,9973.0,11.0,3.0,9974.0,10.0,2.0,9976.0,8.0,0.0,at_ask,16.0,8.0,0.9798
231300,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9968.0,3,3,buy,Mark 38,9968,14,9984,14,9976.0,16,14,-14,43.0,-43.0,9976.0,8.0,0.0,9976.0,8.0,0.0,9978.0,10.0,2.0,9973.0,5.0,-3.0,at_bid,16.0,8.0,0.9798
233100,Mark 14,Mark 38,VEV_4000,XIRECS,1222.0,3,3,buy,Mark 38,1222,12,1243,12,1232.5,21,12,-12,41.0,-41.0,1234.5,12.5,2.0,1234.5,12.5,2.0,1234.0,12.0,1.5,1234.5,12.5,2.0,at_bid,21.0,10.5,0.9548
233900,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5233.0,8,3,buy,Mark 55,5233,19,5238,65,5235.5,5,19,-65,65.0,-65.0,5235.5,2.5,0.0,5235.5,2.5,0.0,5234.0,1.0,-1.5,5234.5,1.5,-1.0,at_bid,5.0,2.5,0.8251
234500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5238.0,4,3,sell,Mark 55,5233,17,5238,17,5235.5,5,17,-17,61.0,-61.0,5233.5,4.5,2.0,5233.5,4.5,2.0,5233.5,4.5,2.0,5234.5,3.5,1.0,at_ask,5.0,2.5,0.8251
234700,Mark 38,Mark 14,VEV_4000,XIRECS,1244.0,2,3,sell,Mark 38,1223,11,1244,11,1233.5,21,11,-11,41.0,-41.0,1233.0,11.0,0.5,1233.0,11.0,0.5,1233.5,10.5,0.0,1235.5,8.5,-2.0,at_ask,21.0,10.5,0.9548
235900,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9992.0,3,3,buy,Mark 38,9992,12,10008,12,10000.0,16,12,-12,33.0,-33.0,10001.0,9.0,1.0,10001.0,9.0,1.0,10000.0,8.0,0.0,10003.0,11.0,3.0,at_bid,16.0,8.0,0.9798
236300,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9994.0,4,3,buy,Mark 38,9994,14,10010,14,10002.0,16,14,-14,44.0,-44.0,10003.0,9.0,1.0,10003.0,9.0,1.0,10006.0,12.0,4.0,10010.0,16.0,8.0,at_bid,16.0,8.0,0.9798
240100,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10013.0,2,3,buy,Mark 38,10013,14,10029,14,10021.0,16,14,-14,44.0,-44.0,10021.0,8.0,0.0,10021.0,8.0,0.0,10017.0,4.0,-4.0,10020.0,7.0,-1.0,at_bid,16.0,8.0,0.9798
240700,Mark 14,Mark 38,VEV_4000,XIRECS,1225.0,3,3,buy,Mark 38,1225,10,1246,10,1235.5,21,10,-10,31.0,-31.0,1235.5,10.5,0.0,1235.5,10.5,0.0,1233.5,8.5,-2.0,1232.0,7.0,-3.5,at_bid,21.0,10.5,0.9548
241200,Mark 14,Mark 38,VEV_4000,XIRECS,1222.0,1,3,buy,Mark 38,1222,15,1242,15,1232.0,20,15,-15,41.0,-41.0,1231.5,9.5,-0.5,1231.5,9.5,-0.5,1231.0,9.0,-1.0,1231.5,9.5,-0.5,at_bid,20.0,10.0,0.2418
243900,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5239.0,3,3,sell,Mark 55,5234,24,5239,24,5236.5,5,24,-24,69.0,-69.0,5235.5,3.5,1.0,5235.5,3.5,1.0,5235.5,3.5,1.0,5236.5,2.5,0.0,at_ask,5.0,2.5,0.8251
245100,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5229.0,8,3,buy,Mark 55,5229,23,5234,65,5231.5,5,23,-65,65.0,-65.0,5231.5,2.5,0.0,5231.5,2.5,0.0,5232.5,3.5,1.0,5233.5,4.5,2.0,at_bid,5.0,2.5,0.8251
245700,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5232.0,3,3,buy,Mark 55,5232,21,5237,57,5234.5,5,21,-57,57.0,-57.0,5234.5,2.5,0.0,5234.5,2.5,0.0,5236.0,4.0,1.5,5235.5,3.5,1.0,at_bid,5.0,2.5,0.8251
247000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10038.0,6,3,sell,Mark 38,10022,10,10038,10,10030.0,16,10,-10,40.0,-40.0,10029.0,9.0,1.0,10029.0,9.0,1.0,10032.0,6.0,-2.0,10029.0,9.0,1.0,at_ask,16.0,8.0,0.9798
248100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5239.0,8,3,sell,Mark 55,5234,16,5239,16,5236.5,5,16,-16,46.0,-46.0,5236.5,2.5,0.0,5236.5,2.5,0.0,5235.5,3.5,1.0,5235.5,3.5,1.0,at_ask,5.0,2.5,0.8251
252700,Mark 38,Mark 14,VEV_4000,XIRECS,1250.0,1,3,sell,Mark 38,1229,12,1250,12,1239.5,21,12,-12,40.0,-40.0,1241.5,8.5,-2.0,1241.5,8.5,-2.0,1241.5,8.5,-2.0,1240.5,9.5,-1.0,at_ask,21.0,10.5,0.9548
253400,Mark 14,Mark 22,VEV_5200,XIRECS,80.0,5,3,buy,Mark 22,80,5,82,22,81.0,2,5,-22,17.0,-22.0,81.0,1.0,0.0,81.0,1.0,0.0,81.0,1.0,0.0,80.5,0.5,-0.5,at_bid,2.0,1.0,0.4615
254800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10031.0,4,3,buy,Mark 38,10031,11,10047,11,10039.0,16,11,-11,37.0,-37.0,10040.0,9.0,1.0,10040.0,9.0,1.0,10037.0,6.0,-2.0,10036.0,5.0,-3.0,at_bid,16.0,8.0,0.9798
256400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10032.0,4,3,buy,Mark 38,10032,11,10048,11,10040.0,16,11,-11,31.0,-31.0,10041.0,9.0,1.0,10041.0,9.0,1.0,10041.0,9.0,1.0,10037.0,5.0,-3.0,at_bid,16.0,8.0,0.9798
258200,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10010.0,3,3,buy,Mark 38,10010,11,10026,11,10018.0,16,11,-11,40.0,-40.0,10016.0,6.0,-2.0,10016.0,6.0,-2.0,10018.0,8.0,0.0,10019.0,9.0,1.0,at_bid,16.0,8.0,0.9798
259200,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10023.0,4,3,sell,Mark 38,10007,10,10023,10,10015.0,16,10,-10,40.0,-40.0,10017.0,6.0,-2.0,10017.0,6.0,-2.0,10015.0,8.0,0.0,10012.0,11.0,3.0,at_ask,16.0,8.0,0.9798
259900,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10001.0,2,3,buy,Mark 38,10001,15,10017,15,10009.0,16,15,-15,42.0,-42.0,10012.0,11.0,3.0,10012.0,11.0,3.0,10010.0,9.0,1.0,10008.0,7.0,-1.0,at_bid,16.0,8.0,0.9798
260600,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5228.0,6,3,buy,Mark 55,5228,17,5233,17,5230.5,5,17,-17,59.0,-59.0,5229.0,1.0,-1.5,5229.0,1.0,-1.5,5229.5,1.5,-1.0,5228.5,0.5,-2.0,at_bid,5.0,2.5,0.8251
261600,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9995.0,6,3,buy,Mark 38,9995,12,10011,12,10003.0,16,12,-12,42.0,-42.0,10004.0,9.0,1.0,10004.0,9.0,1.0,10003.0,8.0,0.0,10003.0,8.0,0.0,at_bid,16.0,8.0,0.9798
262100,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10011.0,6,3,sell,Mark 38,9995,13,10011,13,10003.0,16,13,-13,38.0,-38.0,10004.0,7.0,-1.0,10004.0,7.0,-1.0,10005.0,6.0,-2.0,10011.0,0.0,-8.0,at_ask,16.0,8.0,0.9798
262500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5231.0,5,3,sell,Mark 55,5226,58,5231,19,5228.5,5,58,-19,58.0,-58.0,5228.5,2.5,0.0,5228.5,2.5,0.0,5228.0,3.0,0.5,5227.5,3.5,1.0,at_ask,5.0,2.5,0.8251
263200,Mark 14,Mark 38,VEV_4000,XIRECS,1216.0,3,3,buy,Mark 38,1216,11,1237,11,1226.5,21,11,-11,38.0,-38.0,1227.5,11.5,1.0,1227.5,11.5,1.0,1228.0,12.0,1.5,1229.5,13.5,3.0,at_bid,21.0,10.5,0.9548
263500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5230.0,5,3,sell,Mark 55,5227,6,5230,24,5228.5,3,6,-24,68.0,-62.0,5229.5,0.5,-1.0,5229.5,0.5,-1.0,5229.5,0.5,-1.0,5229.5,0.5,-1.0,at_ask,3.0,1.5,0.0745
265900,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9982.0,6,3,buy,Mark 38,9982,12,9998,12,9990.0,16,12,-12,33.0,-33.0,9990.0,8.0,0.0,9990.0,8.0,0.0,9990.0,8.0,0.0,9996.0,14.0,6.0,at_bid,16.0,8.0,0.9798
266300,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10001.0,6,3,sell,Mark 38,9993,6,10001,13,9997.0,8,6,-13,48.0,-42.0,9996.0,5.0,1.0,9996.0,5.0,1.0,9995.0,6.0,2.0,9993.0,8.0,4.0,at_ask,8.0,4.0,0.0261
268100,Mark 38,Mark 14,VEV_4000,XIRECS,1247.0,3,3,sell,Mark 38,1226,9,1247,9,1236.5,21,9,-9,30.0,-30.0,1239.5,7.5,-3.0,1239.5,7.5,-3.0,1239.5,7.5,-3.0,1237.5,9.5,-1.0,at_ask,21.0,10.5,0.9548
268500,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5236.0,3,3,buy,Mark 55,5236,15,5241,15,5238.5,5,15,-15,52.0,-52.0,5236.0,0.0,-2.5,5236.0,0.0,-2.5,5238.5,2.5,0.0,5237.0,1.0,-1.5,at_bid,5.0,2.5,0.8251
268800,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10005.0,2,3,sell,Mark 38,9989,15,10005,15,9997.0,16,15,-15,41.0,-41.0,9994.0,11.0,3.0,9994.0,11.0,3.0,9995.0,10.0,2.0,9993.0,12.0,4.0,at_ask,16.0,8.0,0.9798
269000,Mark 14,Mark 22,VEV_5200,XIRECS,76.0,2,3,buy,Mark 22,76,5,78,26,77.0,2,5,-26,24.0,-26.0,77.5,1.5,0.5,77.5,1.5,0.5,78.5,2.5,1.5,78.5,2.5,1.5,at_bid,2.0,1.0,0.4615
269000,Mark 14,Mark 22,VEV_5300,XIRECS,32.0,2,3,buy,Mark 22,32,6,33,27,32.5,1,6,-27,25.0,-27.0,33.0,1.0,0.5,33.0,1.0,0.5,33.0,1.0,0.5,33.0,1.0,0.5,at_bid,1.0,0.5,0.2507
270900,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9994.0,6,3,buy,Mark 38,9994,14,10010,14,10002.0,16,14,-14,37.0,-37.0,10003.0,9.0,1.0,10003.0,9.0,1.0,10002.0,8.0,0.0,10004.0,10.0,2.0,at_bid,16.0,8.0,0.9798
276600,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10001.0,6,3,buy,Mark 38,10001,12,10017,12,10009.0,16,12,-12,41.0,-41.0,10013.0,12.0,4.0,10013.0,12.0,4.0,10007.0,6.0,-2.0,10007.0,6.0,-2.0,at_bid,16.0,8.0,0.9798
277800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9990.0,6,3,buy,Mark 38,9990,14,10006,14,9998.0,16,14,-14,34.0,-34.0,10000.0,10.0,2.0,10000.0,10.0,2.0,10000.0,10.0,2.0,10000.0,10.0,2.0,at_bid,16.0,8.0,0.9798
281100,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5237.0,8,3,buy,Mark 55,5237,18,5242,18,5239.5,5,18,-18,53.0,-53.0,5239.5,2.5,0.0,5239.5,2.5,0.0,5238.5,1.5,-1.0,5239.5,2.5,0.0,at_bid,5.0,2.5,0.8251
281800,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5237.0,4,3,buy,Mark 55,5237,21,5242,57,5239.5,5,21,-57,57.0,-57.0,5238.0,1.0,-1.5,5238.0,1.0,-1.5,5237.5,0.5,-2.0,5237.5,0.5,-2.0,at_bid,5.0,2.5,0.8251
281900,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10020.0,2,3,sell,Mark 38,10004,12,10020,12,10012.0,16,12,-12,37.0,-37.0,10012.0,8.0,0.0,10012.0,8.0,0.0,10013.0,7.0,-1.0,10011.0,9.0,1.0,at_ask,16.0,8.0,0.9798
284600,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5241.0,7,3,buy,Mark 55,5241,19,5246,19,5243.5,5,19,-19,69.0,-69.0,5242.5,1.5,-1.0,5242.5,1.5,-1.0,5243.5,2.5,0.0,5244.5,3.5,1.0,at_bid,5.0,2.5,0.8251
285700,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5243.0,5,3,buy,Mark 55,5243,20,5248,20,5245.5,5,20,-20,62.0,-62.0,5244.5,1.5,-1.0,5244.5,1.5,-1.0,5244.5,1.5,-1.0,5243.0,0.0,-2.5,at_bid,5.0,2.5,0.8251
285900,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5247.0,8,3,sell,Mark 55,5242,22,5247,22,5244.5,5,22,-22,68.0,-68.0,5243.5,3.5,1.0,5243.5,3.5,1.0,5242.5,4.5,2.0,5242.0,5.0,2.5,at_ask,5.0,2.5,0.8251
293300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5225.0,3,3,buy,Mark 55,5225,24,5230,73,5227.5,5,24,-73,73.0,-73.0,5225.5,0.5,-2.0,5225.5,0.5,-2.0,5227.5,2.5,0.0,5226.0,1.0,-1.5,at_bid,5.0,2.5,0.8251
296200,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10033.0,6,3,sell,Mark 38,10017,15,10033,15,10025.0,16,15,-15,39.0,-39.0,10027.0,6.0,-2.0,10027.0,6.0,-2.0,10029.0,4.0,-4.0,10025.0,8.0,0.0,at_ask,16.0,8.0,0.9798
296500,Mark 38,Mark 14,VEV_4000,XIRECS,1232.0,3,3,sell,Mark 38,1212,11,1232,11,1222.0,20,11,-11,39.0,-39.0,1221.5,10.5,0.5,1221.5,10.5,0.5,1220.5,11.5,1.5,1224.5,7.5,-2.5,at_ask,20.0,10.0,0.2418
298100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5225.0,5,3,sell,Mark 55,5220,65,5225,22,5222.5,5,65,-22,65.0,-65.0,5223.5,1.5,-1.0,5223.5,1.5,-1.0,5221.5,3.5,1.0,5221.5,3.5,1.0,at_ask,5.0,2.5,0.8251
303900,Mark 14,Mark 38,VEV_4000,XIRECS,1210.0,3,3,buy,Mark 38,1210,10,1231,10,1220.5,21,10,-10,30.0,-30.0,1219.5,9.5,-1.0,1219.5,9.5,-1.0,1219.0,9.0,-1.5,1220.5,10.5,0.0,at_bid,21.0,10.5,0.9548
305500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5226.0,8,3,sell,Mark 55,5221,15,5226,15,5223.5,5,15,-15,65.0,-65.0,5224.5,1.5,-1.0,5224.5,1.5,-1.0,5224.5,1.5,-1.0,5224.5,1.5,-1.0,at_ask,5.0,2.5,0.8251
306100,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9999.0,4,3,buy,Mark 38,9999,13,10015,13,10007.0,16,13,-13,35.0,-35.0,10006.0,7.0,-1.0,10006.0,7.0,-1.0,10007.0,8.0,0.0,10004.0,5.0,-3.0,at_bid,16.0,8.0,0.9798
309000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5220.0,6,3,buy,Mark 55,5220,16,5225,50,5222.5,5,16,-50,50.0,-50.0,5220.5,0.5,-2.0,5220.5,0.5,-2.0,5220.5,0.5,-2.0,5220.0,0.0,-2.5,at_bid,5.0,2.5,0.8251
310300,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5226.0,3,3,sell,Mark 55,5221,15,5226,15,5223.5,5,15,-15,51.0,-51.0,5224.5,1.5,-1.0,5224.5,1.5,-1.0,5225.5,0.5,-2.0,5226.5,-0.5,-3.0,at_ask,5.0,2.5,0.8251
310600,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9997.0,5,3,sell,Mark 38,9981,12,9997,12,9989.0,16,12,-12,40.0,-40.0,9984.0,13.0,5.0,9984.0,13.0,5.0,9983.5,13.5,5.5,9986.0,11.0,3.0,at_ask,16.0,8.0,0.9798
312000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9978.0,3,3,buy,Mark 38,9978,12,9994,12,9986.0,16,12,-12,42.0,-42.0,9988.0,10.0,2.0,9988.0,10.0,2.0,9987.0,9.0,1.0,9980.0,2.0,-6.0,at_bid,16.0,8.0,0.9798
312800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9974.0,5,3,buy,Mark 38,9974,12,9990,12,9982.0,16,12,-12,33.0,-33.0,9983.0,9.0,1.0,9983.0,9.0,1.0,9984.0,10.0,2.0,9987.0,13.0,5.0,at_bid,16.0,8.0,0.9798
314800,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9995.0,2,3,sell,Mark 38,9979,11,9995,11,9987.0,16,11,-11,31.0,-31.0,9982.5,12.5,4.5,9982.5,12.5,4.5,9986.0,9.0,1.0,9993.0,2.0,-6.0,at_ask,16.0,8.0,0.9798
317100,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5224.0,6,3,buy,Mark 55,5224,21,5229,21,5226.5,5,21,-21,60.0,-60.0,5226.5,2.5,0.0,5226.5,2.5,0.0,5226.5,2.5,0.0,5227.5,3.5,1.0,at_bid,5.0,2.5,0.8251
319100,Mark 14,Mark 38,VEV_4000,XIRECS,1213.0,3,3,buy,Mark 38,1213,14,1234,14,1223.5,21,14,-14,37.0,-37.0,1224.0,11.0,0.5,1224.0,11.0,0.5,1223.0,10.0,-0.5,1225.0,12.0,1.5,at_bid,21.0,10.5,0.9548
319400,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5222.0,5,3,buy,Mark 55,5222,25,5227,25,5224.5,5,25,-25,74.0,-74.0,5223.5,1.5,-1.0,5223.5,1.5,-1.0,5226.0,4.0,1.5,5223.0,1.0,-1.5,at_bid,5.0,2.5,0.8251
