group,product,quote_mode,side,horizon,days,quote_ticks,trade_fill_count,book_or_trade_fill_count,trade_fill_rate,book_or_trade_fill_rate,mean_edge_if_filled,mean_cross_liq_edge_if_filled,mean_spread_capture_if_filled,mean_adverse_selection_if_filled,ev_per_quote,cross_liq_ev_per_quote,positive_edge_days,positive_cross_liq_days,min_day_edge_if_filled,min_day_cross_liq_edge_if_filled,min_day_ev_per_quote,cap10_edge_per_full_inventory,cap10_cross_liq_edge_per_full_inventory
TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,wall_mid,sell,20,3,29940,6410,24531,0.21409485637942552,0.8193386773547094,-19.662246489859594,-24.015444617784713,0.32854914196567864,-19.99079563182527,-4.2095858383433535,-5.141583166332666,0,0,-20.41175125743027,-24.775948788294468,-4.472995991983968,-196.62246489859595,-240.15444617784712
TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,wall_mid,sell,100,3,29700,17476,27252,0.5884175084175084,0.9175757575757576,-39.96174753948272,-44.31322957198444,0.32928015564202334,-40.29102769512474,-23.51419191919192,-26.074680134680136,0,0,-44.51438724215635,-48.81036574796325,-25.939747474747474,-399.61747539482724,-443.13229571984436
TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,wall_mid,sell,500,3,28500,23694,27491,0.8313684210526315,0.9645964912280702,-40.0387228834304,-44.39237781716891,0.32896513885371825,-40.36768802228412,-33.286929824561405,-36.90642105263158,0,0,-79.96522904172515,-84.25277529666964,-65.96710526315789,-400.38722883430404,-443.92377817168904
TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,residual_fair,buy,1,3,29997,395,11869,0.013167983465013168,0.39567290062339566,-7.646835443037975,-11.969620253164557,-1.6265822784810127,-6.020253164556962,-0.10069340267360069,-0.15761576157615761,0,0,-8.399305555555555,-12.743055555555555,-0.12096209620962096,-76.46835443037975,-119.69620253164557
TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,residual_fair,buy,5,3,29985,1874,20453,0.06249791562447891,0.6821077205269301,-12.595517609391676,-16.927427961579507,-1.3241728922091782,-11.271344717182497,-0.7871935967983992,-1.0579289644822412,0,0,-13.2723704866562,-17.54945054945055,-0.8462231115557779,-125.95517609391676,-169.27427961579508
TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,residual_fair,buy,20,3,29940,6507,25040,0.21733466933867734,0.8363393453573814,-21.586906408483173,-25.925925925925927,-1.0557860765329645,-20.53112033195021,-4.6915831663326655,-5.634602538410154,0,0,-22.98054654932839,-27.274664196387217,-4.971442885771543,-215.86906408483173,-259.2592592592593
TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,residual_fair,buy,100,3,29700,18560,27484,0.6249158249158249,0.9253872053872054,-35.71306573275862,-40.05199353448276,-0.9305495689655172,-34.782516163793105,-22.317659932659932,-25.02912457912458,0,0,-40.499270782693245,-44.91395235780263,-25.244545454545456,-357.1306573275862,-400.5199353448276
TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,residual_fair,buy,500,3,28500,24076,27593,0.8447719298245614,0.9681754385964912,-43.31599933543778,-47.65716896494434,-0.7510799136069114,-42.56491942183087,-36.592140350877195,-40.25943859649123,0,0,-65.47481296758104,-69.88965087281795,-55.27452631578947,-433.1599933543778,-476.5716896494434
TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,residual_fair,sell,1,3,29997,338,8678,0.011267793446011268,0.2892955962262893,-6.427514792899408,-10.807692307692308,0.4526627218934911,-6.8801775147929,-0.07242390905757243,-0.12177884455112178,0,0,-7.433333333333334,-11.88,-0.1115111511151115,-64.27514792899407,-108.07692307692308
TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,residual_fair,sell,5,3,29985,1677,18043,0.05592796398199099,0.6017342004335501,-12.037865235539654,-16.405485986881335,1.061717352415027,-13.09958258795468,-0.6732532933133233,-0.9175254293813574,0,0,-13.129545454545454,-17.572727272727274,-0.866983491745873,-120.37865235539654,-164.05485986881334
TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,residual_fair,sell,20,3,29940,6098,23643,0.20367401469605878,0.7896793587174349,-19.99221056083962,-24.3563463430633,1.5074614627746803,-21.4996720236143,-4.07189378757515,-4.960754843019372,0,0,-20.840974903474905,-25.21283783783784,-4.32690380761523,-199.9221056083962,-243.56346343063302
TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,residual_fair,sell,100,3,29700,17098,26847,0.5756902356902357,0.9039393939393939,-39.70359106328225,-44.05872031816587,1.8199204585331619,-41.523511521815415,-22.856969696969696,-25.364175084175084,0,0,-43.67127524104057,-47.96652719665272,-24.24858585858586,-397.03591063282255,-440.58720318165865
TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,residual_fair,sell,500,3,28500,23560,27312,0.8266666666666667,0.9583157894736842,-39.97542444821732,-44.3312818336163,1.7327461799660442,-41.70817062818336,-33.046350877192985,-36.64719298245614,0,0,-80.1988349514563,-84.48802588996763,-65.21431578947369,-399.7542444821732,-443.312818336163
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,best_touch,buy,1,3,29997,269,6242,0.008967563423008968,0.20808747541420808,-4.907063197026022,-9.349442379182156,4.4684014869888475,-9.37546468401487,-0.04400440044004401,-0.08384171750508385,0,0,-5.595744680851064,-9.914893617021276,-0.052605260526052605,-49.07063197026022,-93.49442379182156
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,best_touch,buy,5,3,29985,1423,16226,0.047457061864265467,0.5411372352843088,-10.392480674631061,-14.8756148981026,4.4666198172874205,-14.859100491918483,-0.4931965982991496,-0.7059529764882442,0,0,-11.32983682983683,-15.71150097465887,-0.5672336168084042,-103.92480674631061,-148.756148981026
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,best_touch,buy,20,3,29940,5522,22588,0.18443553774215096,0.7544422177688711,-22.25181093806592,-26.728902571532053,4.467674755523361,-26.71948569358928,-4.1040247160988645,-4.929759519038076,0,0,-25.846938775510203,-30.504230960676953,-5.2030561122244485,-222.51810938065918,-267.2890257153205
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,best_touch,buy,100,3,29700,17152,26520,0.5775084175084175,0.8929292929292929,-39.488631063432834,-43.93738339552239,4.462715718283582,-43.95134678171642,-22.805016835016836,-25.374208754208755,0,0,-51.02812916111851,-55.632989347536615,-30.967373737373737,-394.8863106343283,-439.37383395522386
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,best_touch,buy,500,3,28500,23533,27202,0.8257192982456141,0.9544561403508772,-44.42340543067182,-48.87030977775889,4.465091573535036,-48.88849700420686,-36.68126315789474,-40.35315789473684,1,1,-102.84497034107761,-107.43969352446861,-87.60226315789474,-444.23405430671824,-488.70309777758894
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,best_touch,sell,1,3,29997,273,6206,0.009100910091009102,0.20688735540220687,-5.591575091575091,-10.047619047619047,4.487179487179487,-10.078754578754578,-0.05088842217555089,-0.09144247758109145,0,0,-6.275862068965517,-10.908045977011493,-0.054605460546054606,-55.91575091575091,-100.47619047619048
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,best_touch,sell,5,3,29985,1500,16080,0.05002501250625312,0.5362681340670336,-11.672,-16.116666666666667,4.448666666666667,-16.120666666666665,-0.5838919459729865,-0.8062364515591129,0,0,-12.562977099236642,-16.952290076335878,-0.6586293146573287,-116.72,-161.16666666666669
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,best_touch,sell,20,3,29940,5754,22410,0.19218436873747494,0.748496993987976,-22.553701772679876,-27.0106013208203,4.444994786235662,-26.998696558915537,-4.3344689378757515,-5.191015364061456,0,0,-26.612192860454336,-31.019007881316643,-5.751753507014028,-225.53701772679875,-270.10601320820297
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,best_touch,sell,100,3,29700,16965,26356,0.5712121212121212,0.8874074074074074,-38.39310344827586,-42.86071323312703,4.450044208664898,-42.84314765694076,-21.93060606060606,-24.482558922558923,0,0,-55.64856490541422,-60.07664709719504,-34.468383838383836,-383.9310344827586,-428.6071323312703
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,best_touch,sell,500,3,28500,23349,27090,0.8192631578947368,0.9505263157894737,-38.83339757591332,-43.29358859051779,4.446828557968221,-43.280226133881534,-31.814771929824563,-35.46884210526316,1,1,-116.32776207447462,-120.7623202654541,-99.63778947368421,-388.3339757591332,-432.93588590517794
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,one_tick_inside,buy,1,3,29997,286,7084,0.009534286762009535,0.23615694902823617,-5.381118881118881,-9.825174825174825,3.4545454545454546,-8.835664335664335,-0.05130513051305131,-0.09367603427009367,0,0,-6.11,-10.44,-0.0611061106110611,-53.811188811188806,-98.25174825174825
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,one_tick_inside,buy,5,3,29985,1493,17044,0.04979156244789061,0.5684175421043856,-10.830542531815137,-15.31547220361688,3.461486939048895,-14.292029470864032,-0.5392696348174087,-0.7625812906453227,0,0,-12.0234375,-16.361607142857142,-0.6084042021010505,-108.30542531815138,-153.1547220361688
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,one_tick_inside,buy,20,3,29940,5675,23077,0.18954575818303274,0.7707748830995323,-22.552775330396475,-27.02942731277533,3.467136563876652,-26.01991189427313,-4.274782899131597,-5.123313293253173,0,0,-26.20651117589893,-30.86248785228377,-5.404108216432865,-225.52775330396474,-270.2942731277533
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,one_tick_inside,buy,100,3,29700,17370,26751,0.5848484848484848,0.9007070707070707,-39.480857800805985,-43.92953367875648,3.462348877374784,-42.94320667818077,-23.090319865319866,-25.69212121212121,0,0,-51.054805793285055,-55.65947992100066,-31.334242424242426,-394.80857800805984,-439.2953367875648
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,one_tick_inside,buy,500,3,28500,23650,27294,0.8298245614035088,0.9576842105263158,-44.21177589852009,-48.658773784355176,3.4646511627906977,-47.67642706131078,-36.68801754385965,-40.37824561403509,1,1,-102.79993846153846,-107.39470769230769,-87.921,-442.1177589852009,-486.58773784355174
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,one_tick_inside,sell,1,3,29997,297,7028,0.009900990099009901,0.2342900956762343,-6.090909090909091,-10.542087542087542,3.473063973063973,-9.563973063973064,-0.06030603060306031,-0.10437710437710437,0,0,-6.652631578947369,-11.294736842105262,-0.0632063206320632,-60.90909090909091,-105.42087542087542
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,one_tick_inside,sell,5,3,29985,1583,16892,0.0527930631982658,0.5633483408370852,-11.959570435881238,-16.40303221730891,3.442198357548958,-15.401768793430195,-0.6313823578455895,-0.8659663164915791,0,0,-12.873201438848922,-17.264388489208635,-0.7161080540270135,-119.59570435881238,-164.03032217308908
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,one_tick_inside,sell,20,3,29940,5918,22916,0.19766199064796258,0.7653974615898463,-22.888982764447448,-27.34488002703616,3.444068942210206,-26.333051706657656,-4.524281897127588,-5.405043420173681,0,0,-26.629937163375224,-31.038599640933572,-5.945040080160321,-228.88982764447448,-273.44880027036163
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,one_tick_inside,sell,100,3,29700,17146,26563,0.5773063973063973,0.8943771043771044,-38.706462148606086,-43.173626501808,3.449434270383763,-42.155896418989855,-22.345488215488217,-24.924410774410774,0,0,-55.62666988572348,-60.05440206019636,-34.909949494949494,-387.06462148606084,-431.73626501808
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,one_tick_inside,sell,500,3,28500,23429,27184,0.8220701754385965,0.9538245614035088,-39.07853514874728,-43.538606001109734,3.4470954799607325,-42.52563062870801,-32.12529824561403,-35.79178947368421,1,1,-116.52940095553106,-120.96324880558618,-100.12942105263159,-390.7853514874728,-435.38606001109736
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,book_mid,buy,1,3,29997,370,10225,0.012334566790012335,0.3408674200753409,-6.704054054054054,-11.14864864864865,0.3581081081081081,-7.062162162162162,-0.08269160249358269,-0.13751375137513752,0,0,-7.17175572519084,-11.49618320610687,-0.09395939593959396,-67.04054054054053,-111.48648648648648
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,book_mid,buy,5,3,29985,1764,19536,0.05882941470735368,0.6515257628814407,-11.790249433106576,-16.2624716553288,0.34665532879818595,-12.136904761904763,-0.6936134734033683,-0.9567116891779223,0,0,-13.17536704730832,-17.820554649265905,-0.8080540270135067,-117.90249433106575,-162.62471655328798
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,book_mid,buy,20,3,29940,6237,24464,0.20831663326653307,0.8171008684034736,-23.231521564854898,-27.705146705146706,0.3507295173961841,-23.582251082251084,-4.839512358049432,-5.771442885771543,0,0,-27.42207792207792,-32.071204657411556,-6.13562124248497,-232.31521564854899,-277.05146705146706
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,book_mid,buy,100,3,29700,18040,27382,0.6074074074074074,0.921952861952862,-39.64994456762749,-44.099722838137474,0.3618070953436807,-40.01175166297118,-24.083670033670035,-26.786498316498317,0,0,-51.45824053452116,-56.065224307986,-32.67338383838384,-396.49944567627495,-440.9972283813747
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,book_mid,buy,500,3,28500,23998,27538,0.8420350877192982,0.9662456140350877,-44.109529960830066,-48.55667138928244,0.366426368864072,-44.47595632969414,-37.141771929824564,-40.886421052631576,1,1,-103.46582602339181,-108.06079434697855,-89.39447368421052,-441.09529960830065,-485.5667138928244
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,book_mid,sell,1,3,29997,370,10107,0.012334566790012335,0.33693369336933693,-7.378378378378378,-11.843243243243244,0.3567567567567568,-7.735135135135135,-0.09100910091009101,-0.1460812747941461,0,0,-7.833333333333333,-12.5,-0.09400940094009401,-73.78378378378378,-118.43243243243244
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,book_mid,sell,5,3,29985,1828,19368,0.06096381524095381,0.6459229614807404,-13.37746170678337,-17.828227571115974,0.35940919037199126,-13.736870897155361,-0.815541103885276,-1.086876771719193,0,0,-14.320251177394034,-18.718995290423862,-0.912656328164082,-133.7746170678337,-178.28227571115974
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,book_mid,sell,20,3,29940,6444,24330,0.2152304609218437,0.812625250501002,-23.832091868404717,-28.290037243947857,0.35583488516449413,-24.18792675356921,-5.129392117568471,-6.088877755511022,0,0,-27.42358803986711,-31.83471760797342,-6.616833667334669,-238.32091868404717,-282.9003724394786
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,book_mid,sell,100,3,29700,17741,27233,0.5973400673400674,0.9169360269360269,-39.373738797136575,-43.84070796460177,0.3548841666196945,-39.72862296375627,-23.519511784511785,-26.18781144781145,0,0,-56.45487900078064,-60.881967213114756,-36.524595959595956,-393.73738797136576,-438.4070796460177
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,book_mid,sell,500,3,28500,23728,27465,0.832561403508772,0.9636842105263158,-39.30160569790964,-43.76104180714767,0.3657282535401214,-39.66733395144976,-32.721,-36.43375438596491,1,1,-116.99763636363636,-121.4309090909091,-101.60321052631579,-393.01605697909645,-437.6104180714767
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,wall_mid,buy,1,3,29997,370,10213,0.012334566790012335,0.3404673800713405,-6.72972972972973,-11.175675675675675,0.327027027027027,-7.056756756756757,-0.08300830083008301,-0.13784711804513786,0,0,-7.209923664122138,-11.534351145038167,-0.09445944594459446,-67.29729729729729,-111.75675675675676
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,wall_mid,buy,5,3,29985,1767,19538,0.05892946473236618,0.6515924628981157,-11.777306168647424,-16.249575551782684,0.3511601584606678,-12.128466327108093,-0.6940303485075872,-0.9575787893946973,0,0,-13.036525974025974,-17.681818181818183,-0.8034517258629315,-117.77306168647425,-162.49575551782684
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,wall_mid,buy,20,3,29940,6237,24473,0.20831663326653307,0.8174014696058785,-23.176687510020844,-27.650472983806317,0.35714285714285715,-23.533830367163702,-4.82808951235805,-5.760053440213761,0,0,-27.37606263982103,-32.02505592841163,-6.130811623246493,-231.76687510020844,-276.50472983806316
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,wall_mid,buy,100,3,29700,18041,27383,0.6074410774410774,0.921986531986532,-39.63865639376974,-44.08840973338507,0.36677567762319163,-40.00543207139294,-24.07814814814815,-26.781111111111112,0,0,-51.501034373010825,-56.10773392743476,-32.69015151515151,-396.3865639376974,-440.8840973338507
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,wall_mid,buy,500,3,28500,23997,27544,0.842,0.9664561403508772,-44.08084343876318,-48.527899320748425,0.3710047089219486,-44.451848147685126,-37.116070175438594,-40.860491228070174,1,1,-103.56484641638225,-108.1596782057533,-89.43642105263157,-440.8084343876318,-485.27899320748423
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,wall_mid,sell,1,3,29997,371,10126,0.012367903457012368,0.3375670900423376,-7.398921832884097,-11.862533692722373,0.32075471698113206,-7.7196765498652296,-0.09150915091509151,-0.1467146714671467,0,0,-7.987394957983193,-12.655462184873949,-0.09505950595059506,-73.98921832884098,-118.62533692722373
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,wall_mid,sell,5,3,29985,1829,19382,0.060997165249291316,0.6463898615974654,-13.406506287588847,-17.857299070530345,0.3493712411153636,-13.75587752870421,-0.8177588794397198,-1.0892446223111556,0,0,-14.36484375,-18.7640625,-0.9198099049524763,-134.0650628758885,-178.57299070530345
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,wall_mid,sell,20,3,29940,6445,24335,0.21526386105544423,0.8127922511690047,-23.83491078355314,-28.29278510473235,0.3474010861132661,-24.182311869666407,-5.1307949231796925,-6.090414161656646,0,0,-27.410203235172126,-31.821236001659063,-6.621843687374749,-238.3491078355314,-282.9278510473235
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,wall_mid,sell,100,3,29700,17739,27231,0.5972727272727273,0.9168686868686868,-39.41174812559896,-43.87874175545409,0.3389706296860026,-39.750718755284964,-23.53956228956229,-26.207575757575757,0,0,-56.4760343481655,-60.9032006245121,-36.53828282828283,-394.1174812559896,-438.78741755454087
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,wall_mid,sell,500,3,28500,23729,27467,0.8325964912280702,0.9637543859649123,-39.320514981668,-43.7798474440558,0.3528172278646382,-39.67333220953264,-32.73812280701755,-36.450947368421055,1,1,-117.02284571567083,-121.45618712883287,-101.63742105263158,-393.20514981668,-437.798474440558
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,residual_fair,buy,1,3,29997,394,11640,0.013134646798013135,0.38803880388038803,-7.581218274111675,-11.99238578680203,-1.178934010152284,-6.402284263959391,-0.09957662432909958,-0.15751575157515751,0,0,-9.308441558441558,-13.636363636363637,-0.14336433643364335,-75.81218274111676,-119.9238578680203
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,residual_fair,buy,5,3,29985,1849,20258,0.061664165416041354,0.6756044689011172,-12.018658734451055,-16.47052460789616,-0.9399675500270417,-11.078691184424013,-0.7411205602801401,-1.0156411539102885,0,0,-13.886687797147385,-18.218700475435817,-0.8766883441720861,-120.18658734451054,-164.70524607896158
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,residual_fair,buy,20,3,29940,6417,24866,0.21432865731462925,0.8305277221108884,-23.00062334424186,-27.461586411095528,-0.6738351254480287,-22.32678821879383,-4.929692718770875,-5.885804943219773,0,0,-25.776706231454007,-30.432245301681505,-5.6058617234468935,-230.0062334424186,-274.6158641109553
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,residual_fair,buy,100,3,29700,18265,27583,0.614983164983165,0.9287205387205387,-39.299890500958114,-43.743443744867236,-0.5961401587736107,-38.703750342184506,-24.168771043771045,-26.901481481481483,0,0,-50.674937759336096,-55.27933609958506,-30.840050505050506,-392.9989050095811,-437.4344374486724
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,residual_fair,buy,500,3,28500,24194,27679,0.8489122807017544,0.9711929824561404,-42.76870298421096,-47.21451599570141,-0.6192651070513351,-42.14943787715963,-36.306877192982455,-40.08098245614035,1,1,-102.01547663090393,-106.60944629424097,-87.07826315789474,-427.6870298421096,-472.14515995701413
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,residual_fair,sell,1,3,29997,339,9148,0.011301130113011301,0.304963829716305,-7.548672566371682,-12.050147492625369,0.6135693215339233,-8.162241887905605,-0.0853085308530853,-0.13618028469513618,0,0,-10.053691275167786,-14.704697986577182,-0.1498149814981498,-75.48672566371681,-120.50147492625369
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,residual_fair,sell,5,3,29985,1718,18358,0.05729531432382858,0.6122394530598633,-13.192374854481956,-17.664144353899882,0.9185098952270081,-14.110884749708964,-0.7558612639653159,-1.0120727030181758,0,0,-15.403039073806077,-20.04052098408104,-1.0648824412206104,-131.92374854481957,-176.64144353899883
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,residual_fair,sell,20,3,29940,6233,23703,0.20818303273213093,0.791683366733467,-23.509626183218355,-27.97946414246751,1.2182737044761751,-24.72789988769453,-4.894305277221109,-5.824849699398798,0,0,-26.610457220461747,-31.02761430511544,-5.890030060120241,-235.09626183218356,-279.7946414246751
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,residual_fair,sell,100,3,29700,17528,26979,0.5901683501683501,0.9083838383838384,-38.79204701049749,-43.26489046097672,1.3206869009584665,-40.112733911455955,-22.893838383838382,-25.533569023569022,0,0,-55.66655880925416,-60.09788060184436,-34.755050505050505,-387.9204701049749,-432.6489046097672
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,residual_fair,sell,500,3,28500,23593,27380,0.8278245614035088,0.960701754385965,-38.88971305048108,-43.35133302250667,1.56690543805366,-40.45661848853474,-32.19385964912281,-35.88729824561403,1,1,-116.70566547867764,-121.14022366965712,-99.96147368421053,-388.8971305048108,-433.51333022506674
TRANSLATOR,TRANSLATOR_SPACE_GRAY,best_touch,buy,1,3,29997,258,6212,0.008600860086008601,0.20708737540420707,-4.812015503875969,-9.011627906976743,4.248062015503876,-9.060077519379846,-0.04138747208054139,-0.0775077507750775,0,0,-5.46,-9.786666666666667,-0.043004300430043,-48.12015503875969,-90.11627906976743
TRANSLATOR,TRANSLATOR_SPACE_GRAY,best_touch,buy,5,3,29985,1435,16222,0.047857261964315494,0.5410038352509589,-10.59198606271777,-14.809059233449478,4.194425087108014,-14.786411149825783,-0.5069034517258629,-0.7087210271802568,0,0,-12.606382978723405,-16.638297872340427,-0.5927963981990996,-105.91986062717771,-148.09059233449477
TRANSLATOR,TRANSLATOR_SPACE_GRAY,best_touch,buy,20,3,29940,5691,22672,0.1900801603206413,0.7572478289913159,-21.47706905640485,-25.686346863468636,4.208750658935161,-25.68581971534001,-4.082364729458918,-4.88246492985972,0,0,-24.027715565509517,-28.364501679731244,-4.299949899799599,-214.7706905640485,-256.86346863468634
TRANSLATOR,TRANSLATOR_SPACE_GRAY,best_touch,buy,100,3,29700,17432,26531,0.586936026936027,0.8932996632996633,-41.62012391005048,-45.81017668655346,4.205570215695273,-45.825694125745756,-24.428350168350168,-26.887643097643096,0,0,-52.56993517017828,-56.581685575364666,-32.763282828282826,-416.20123910050484,-458.1017668655346
TRANSLATOR,TRANSLATOR_SPACE_GRAY,best_touch,buy,500,3,28500,23894,27224,0.8383859649122807,0.9552280701754386,-60.732945509332886,-64.91692475098351,4.210952540386708,-64.94389804971959,-50.91764912280702,-54.425438596491226,1,1,-131.90587283812368,-135.8983451536643,-111.59236842105263,-607.3294550933289,-649.1692475098351
TRANSLATOR,TRANSLATOR_SPACE_GRAY,best_touch,sell,1,3,29997,256,6078,0.008534186752008534,0.20262026202620262,-5.064453125,-9.28125,4.201171875,-9.265625,-0.04322098876554322,-0.07920792079207921,0,0,-5.735632183908046,-9.74712643678161,-0.0499049904990499,-50.64453125,-92.8125
TRANSLATOR,TRANSLATOR_SPACE_GRAY,best_touch,sell,5,3,29985,1462,15885,0.048757712189428044,0.5297648824412207,-11.124487004103967,-15.30437756497948,4.200752393980848,-15.325239398084815,-0.5424045356011339,-0.7462064365516091,0,0,-11.268916155419223,-15.523517382413088,-0.5649824912456228,-111.24487004103968,-153.0437756497948
TRANSLATOR,TRANSLATOR_SPACE_GRAY,best_touch,sell,20,3,29940,5596,22252,0.1869071476285905,0.7432197728790915,-21.177269478198713,-25.385453895639742,4.1921015010721945,-25.369370979270908,-3.958183032732131,-4.7447227788911155,0,0,-26.896668401874024,-31.18167621030713,-5.177204408817635,-211.77269478198713,-253.85453895639742
TRANSLATOR,TRANSLATOR_SPACE_GRAY,best_touch,sell,100,3,29700,16518,26138,0.5561616161616162,0.8800673400673401,-32.027515437704324,-36.239072526940305,4.196876135125318,-36.22439157282964,-17.81247474747475,-20.154781144781143,0,0,-43.43633379405667,-47.72892190739461,-25.39489898989899,-320.27515437704324,-362.39072526940305
TRANSLATOR,TRANSLATOR_SPACE_GRAY,best_touch,sell,500,3,28500,22376,26867,0.7851228070175439,0.9427017543859649,-22.397769932070076,-26.601001072577763,4.19547729710404,-26.593247229174114,-17.585,-20.885052631578947,1,1,-75.36968892261001,-79.65743550834598,-62.739315789473686,-223.97769932070076,-266.01001072577765
TRANSLATOR,TRANSLATOR_SPACE_GRAY,one_tick_inside,buy,1,3,29997,293,7200,0.009767643431009767,0.24002400240024002,-4.965870307167235,-9.174061433447099,3.249146757679181,-8.215017064846416,-0.048504850485048503,-0.0896089608960896,0,0,-5.811764705882353,-10.16470588235294,-0.05145514551455146,-49.658703071672356,-91.74061433447099
TRANSLATOR,TRANSLATOR_SPACE_GRAY,one_tick_inside,buy,5,3,29985,1525,17141,0.050858762714690676,0.5716524929131233,-10.760983606557376,-14.979016393442622,3.1934426229508195,-13.954426229508197,-0.5472903118225779,-0.7618142404535602,0,0,-12.541832669322709,-16.58167330677291,-0.6299149574787394,-107.60983606557376,-149.79016393442623
TRANSLATOR,TRANSLATOR_SPACE_GRAY,one_tick_inside,buy,20,3,29940,5874,23203,0.19619238476953907,0.7749832999331997,-21.56664964249234,-25.776813074565883,3.208205652025877,-24.774855294518215,-4.2312124248497,-5.057214428857716,0,0,-24.17200217037439,-28.510580575149213,-4.4808617234468935,-215.6664964249234,-257.7681307456588
TRANSLATOR,TRANSLATOR_SPACE_GRAY,one_tick_inside,buy,100,3,29700,17667,26785,0.5948484848484848,0.9018518518518519,-41.587394577460806,-45.777268353427296,3.205326314597838,-44.79272089205864,-24.738198653198655,-27.23053872053872,0,0,-52.61464,-56.62576,-33.21631313131313,-415.87394577460805,-457.77268353427297
TRANSLATOR,TRANSLATOR_SPACE_GRAY,one_tick_inside,buy,500,3,28500,24004,27325,0.8422456140350877,0.9587719298245614,-60.672846192301286,-64.85714880853192,3.2108398600233294,-63.88368605232461,-51.10143859649123,-54.62564912280702,1,1,-131.70255203171456,-135.69536669970267,-111.90557894736843,-606.7284619230129,-648.5714880853192
TRANSLATOR,TRANSLATOR_SPACE_GRAY,one_tick_inside,sell,1,3,29997,282,6999,0.009400940094009401,0.23332333233323332,-5.49290780141844,-9.695035460992909,3.1790780141843973,-8.671985815602836,-0.05163849718305164,-0.09114244757809115,0,0,-5.841836734693878,-9.846938775510203,-0.05725572557255726,-54.9290780141844,-96.9503546099291
